frame,track_id,violation_type,vehicle_type,signal_state,timestamp
32,15,Rash Driving,car,GREEN,2026-02-13T21:07:21
36,7,Rash Driving,car,GREEN,2026-02-13T21:07:22
36,10,Rash Driving,car,GREEN,2026-02-13T21:07:22
36,12,Rash Driving,car,GREEN,2026-02-13T21:07:22
36,14,Rash Driving,car,GREEN,2026-02-13T21:07:22
36,18,Rash Driving,car,GREEN,2026-02-13T21:07:22
36,20,Rash Driving,truck,GREEN,2026-02-13T21:07:22
40,1,Rash Driving,car,GREEN,2026-02-13T21:07:22
40,2,Rash Driving,car,GREEN,2026-02-13T21:07:22
40,3,Rash Driving,car,GREEN,2026-02-13T21:07:22
40,4,Rash Driving,car,GREEN,2026-02-13T21:07:22
40,5,Rash Driving,car,GREEN,2026-02-13T21:07:22
40,15,Rash Driving,car,GREEN,2026-02-13T21:07:22
44,7,Rash Driving,car,GREEN,2026-02-13T21:07:22
44,9,Rash Driving,car,GREEN,2026-02-13T21:07:22
44,12,Rash Driving,car,GREEN,2026-02-13T21:07:22
44,14,Rash Driving,car,GREEN,2026-02-13T21:07:22
44,17,Rash Driving,car,GREEN,2026-02-13T21:07:22
44,18,Rash Driving,car,GREEN,2026-02-13T21:07:22
48,1,Rash Driving,car,GREEN,2026-02-13T21:07:22
48,3,Rash Driving,car,GREEN,2026-02-13T21:07:22
48,4,Rash Driving,car,GREEN,2026-02-13T21:07:22
48,5,Rash Driving,car,GREEN,2026-02-13T21:07:22
48,15,Rash Driving,car,GREEN,2026-02-13T21:07:22
52,7,Rash Driving,car,GREEN,2026-02-13T21:07:22
52,9,Rash Driving,car,GREEN,2026-02-13T21:07:22
52,12,Rash Driving,car,GREEN,2026-02-13T21:07:22
52,14,Rash Driving,car,GREEN,2026-02-13T21:07:22
56,1,Rash Driving,car,GREEN,2026-02-13T21:07:22
56,5,Rash Driving,car,GREEN,2026-02-13T21:07:22
60,4,Rash Driving,car,RED,2026-02-13T21:07:23
60,7,Rash Driving,car,RED,2026-02-13T21:07:23
60,13,Rash Driving,car,RED,2026-02-13T21:07:23
60,14,Rash Driving,car,RED,2026-02-13T21:07:23
60,15,Rash Driving,car,RED,2026-02-13T21:07:23
64,1,Rash Driving,car,RED,2026-02-13T21:07:23
64,5,Rash Driving,car,RED,2026-02-13T21:07:23
64,9,Rash Driving,car,RED,2026-02-13T21:07:23
64,12,Red Light Jump,car,RED,2026-02-13T21:07:23
64,12,Rash Driving,car,RED,2026-02-13T21:07:23
64,16,Rash Driving,car,RED,2026-02-13T21:07:23
64,18,Rash Driving,car,RED,2026-02-13T21:07:23
68,4,Rash Driving,car,RED,2026-02-13T21:07:23
68,7,Rash Driving,car,RED,2026-02-13T21:07:23
68,14,Rash Driving,car,RED,2026-02-13T21:07:23
68,15,Red Light Jump,car,RED,2026-02-13T21:07:23
68,22,Rash Driving,car,RED,2026-02-13T21:07:23
72,1,Rash Driving,car,RED,2026-02-13T21:07:23
72,5,Rash Driving,car,RED,2026-02-13T21:07:23
72,9,Rash Driving,car,RED,2026-02-13T21:07:23
72,12,Rash Driving,car,RED,2026-02-13T21:07:23
72,16,Rash Driving,car,RED,2026-02-13T21:07:23
72,17,Rash Driving,car,RED,2026-02-13T21:07:23
76,4,Rash Driving,car,RED,2026-02-13T21:07:23
76,7,Rash Driving,car,RED,2026-02-13T21:07:23
76,14,Rash Driving,car,RED,2026-02-13T21:07:23
76,20,Rash Driving,truck,RED,2026-02-13T21:07:23
76,22,Red Light Jump,car,RED,2026-02-13T21:07:23
76,22,Rash Driving,car,RED,2026-02-13T21:07:23
80,1,Rash Driving,car,RED,2026-02-13T21:07:23
80,9,Rash Driving,car,RED,2026-02-13T21:07:23
80,13,Rash Driving,car,RED,2026-02-13T21:07:23
80,15,Rash Driving,car,RED,2026-02-13T21:07:23
80,17,Rash Driving,car,RED,2026-02-13T21:07:23
80,18,Rash Driving,car,RED,2026-02-13T21:07:23
80,21,Rash Driving,car,RED,2026-02-13T21:07:23
84,4,Rash Driving,car,RED,2026-02-13T21:07:24
84,7,Rash Driving,car,RED,2026-02-13T21:07:24
84,13,Red Light Jump,car,RED,2026-02-13T21:07:24
84,14,Rash Driving,car,RED,2026-02-13T21:07:24
84,22,Rash Driving,car,RED,2026-02-13T21:07:24
88,9,Rash Driving,car,GREEN,2026-02-13T21:07:24
88,15,Rash Driving,car,GREEN,2026-02-13T21:07:24
88,17,Rash Driving,car,GREEN,2026-02-13T21:07:24
88,18,Rash Driving,car,GREEN,2026-02-13T21:07:24
88,20,Rash Driving,truck,GREEN,2026-02-13T21:07:24
92,1,Rash Driving,car,GREEN,2026-02-13T21:07:24
92,7,Rash Driving,car,GREEN,2026-02-13T21:07:24
92,14,Rash Driving,car,GREEN,2026-02-13T21:07:24
96,9,Rash Driving,car,GREEN,2026-02-13T21:07:24
96,13,Rash Driving,car,GREEN,2026-02-13T21:07:24
96,17,Rash Driving,car,GREEN,2026-02-13T21:07:24
96,18,Rash Driving,car,GREEN,2026-02-13T21:07:24
96,20,Rash Driving,truck,GREEN,2026-02-13T21:07:24
96,21,Rash Driving,car,GREEN,2026-02-13T21:07:24
96,22,Rash Driving,car,GREEN,2026-02-13T21:07:24
100,7,Rash Driving,car,GREEN,2026-02-13T21:07:24
100,14,Rash Driving,car,GREEN,2026-02-13T21:07:24
104,9,Rash Driving,car,GREEN,2026-02-13T21:07:24
104,18,Rash Driving,car,GREEN,2026-02-13T21:07:24
104,20,Rash Driving,truck,GREEN,2026-02-13T21:07:24
104,21,Rash Driving,car,GREEN,2026-02-13T21:07:24
104,22,Rash Driving,car,GREEN,2026-02-13T21:07:24
108,7,Rash Driving,car,GREEN,2026-02-13T21:07:24
108,13,Rash Driving,car,GREEN,2026-02-13T21:07:24
108,14,Rash Driving,car,GREEN,2026-02-13T21:07:24
108,15,Rash Driving,car,GREEN,2026-02-13T21:07:24
112,9,Rash Driving,car,GREEN,2026-02-13T21:07:25
112,16,Rash Driving,car,GREEN,2026-02-13T21:07:25
112,17,Rash Driving,car,GREEN,2026-02-13T21:07:25
112,18,Rash Driving,car,GREEN,2026-02-13T21:07:25
112,20,Rash Driving,truck,GREEN,2026-02-13T21:07:25
112,21,Rash Driving,car,GREEN,2026-02-13T21:07:25
112,22,Rash Driving,car,GREEN,2026-02-13T21:07:25
112,24,Rash Driving,car,GREEN,2026-02-13T21:07:25
116,7,Rash Driving,car,RED,2026-02-13T21:07:25
116,14,Rash Driving,car,RED,2026-02-13T21:07:25
116,15,Rash Driving,car,RED,2026-02-13T21:07:25
116,21,Red Light Jump,car,RED,2026-02-13T21:07:25
120,9,Rash Driving,car,RED,2026-02-13T21:07:25
120,17,Rash Driving,car,RED,2026-02-13T21:07:25
120,18,Rash Driving,car,RED,2026-02-13T21:07:25
120,20,Rash Driving,truck,RED,2026-02-13T21:07:25
120,21,Rash Driving,car,RED,2026-02-13T21:07:25
120,26,Rash Driving,car,RED,2026-02-13T21:07:25
124,7,Rash Driving,car,RED,2026-02-13T21:07:25
124,13,Rash Driving,car,RED,2026-02-13T21:07:25
124,14,Rash Driving,car,RED,2026-02-13T21:07:25
124,15,Rash Driving,car,RED,2026-02-13T21:07:25
128,9,Rash Driving,car,RED,2026-02-13T21:07:25
128,16,Rash Driving,car,RED,2026-02-13T21:07:25
128,17,Rash Driving,car,RED,2026-02-13T21:07:25
128,18,Rash Driving,car,RED,2026-02-13T21:07:25
128,20,Rash Driving,truck,RED,2026-02-13T21:07:25
128,22,Rash Driving,car,RED,2026-02-13T21:07:25
128,24,Rash Driving,car,RED,2026-02-13T21:07:25
128,25,Rash Driving,car,RED,2026-02-13T21:07:25
128,26,Rash Driving,car,RED,2026-02-13T21:07:25
132,7,Rash Driving,car,RED,2026-02-13T21:07:25
132,13,Rash Driving,car,RED,2026-02-13T21:07:25
132,14,Rash Driving,car,RED,2026-02-13T21:07:25
132,15,Rash Driving,car,RED,2026-02-13T21:07:25
132,21,Rash Driving,car,RED,2026-02-13T21:07:25
132,27,Rash Driving,car,RED,2026-02-13T21:07:25
132,30,Rash Driving,car,RED,2026-02-13T21:07:25
136,1,Rash Driving,car,RED,2026-02-13T21:07:25
136,9,Rash Driving,car,RED,2026-02-13T21:07:25
136,16,Rash Driving,car,RED,2026-02-13T21:07:25
136,17,Rash Driving,car,RED,2026-02-13T21:07:25
136,18,Rash Driving,car,RED,2026-02-13T21:07:25
136,20,Rash Driving,truck,RED,2026-02-13T21:07:25
136,22,Rash Driving,car,RED,2026-02-13T21:07:25
140,14,Rash Driving,car,RED,2026-02-13T21:07:26
140,15,Rash Driving,car,RED,2026-02-13T21:07:26
140,27,Rash Driving,car,RED,2026-02-13T21:07:26
140,29,Rash Driving,car,RED,2026-02-13T21:07:26
140,30,Rash Driving,car,RED,2026-02-13T21:07:26
144,9,Rash Driving,car,RED,2026-02-13T21:07:26
144,13,Rash Driving,car,RED,2026-02-13T21:07:26
144,18,Rash Driving,car,RED,2026-02-13T21:07:26
144,20,Rash Driving,truck,RED,2026-02-13T21:07:26
144,21,Rash Driving,car,RED,2026-02-13T21:07:26
144,22,Rash Driving,car,RED,2026-02-13T21:07:26
144,25,Rash Driving,car,RED,2026-02-13T21:07:26
148,14,Rash Driving,car,GREEN,2026-02-13T21:07:26
148,16,Rash Driving,car,GREEN,2026-02-13T21:07:26
152,7,Rash Driving,car,GREEN,2026-02-13T21:07:26
152,9,Rash Driving,car,GREEN,2026-02-13T21:07:26
152,13,Rash Driving,car,GREEN,2026-02-13T21:07:26
152,18,Rash Driving,car,GREEN,2026-02-13T21:07:26
152,22,Rash Driving,car,GREEN,2026-02-13T21:07:26
152,24,Rash Driving,car,GREEN,2026-02-13T21:07:26
152,25,Rash Driving,car,GREEN,2026-02-13T21:07:26
152,29,Rash Driving,car,GREEN,2026-02-13T21:07:26
152,31,Rash Driving,car,GREEN,2026-02-13T21:07:26
156,14,Rash Driving,car,GREEN,2026-02-13T21:07:26
156,15,Rash Driving,truck,GREEN,2026-02-13T21:07:26
156,16,Rash Driving,car,GREEN,2026-02-13T21:07:26
156,20,Rash Driving,truck,GREEN,2026-02-13T21:07:26
156,21,Rash Driving,car,GREEN,2026-02-13T21:07:26
156,27,Rash Driving,car,GREEN,2026-02-13T21:07:26
156,28,Rash Driving,car,GREEN,2026-02-13T21:07:26
156,30,Rash Driving,car,GREEN,2026-02-13T21:07:26
160,7,Rash Driving,car,GREEN,2026-02-13T21:07:26
160,13,Rash Driving,car,GREEN,2026-02-13T21:07:26
160,18,Rash Driving,car,GREEN,2026-02-13T21:07:26
160,22,Rash Driving,car,GREEN,2026-02-13T21:07:26
160,24,Rash Driving,car,GREEN,2026-02-13T21:07:26
160,25,Rash Driving,car,GREEN,2026-02-13T21:07:26
160,29,Rash Driving,car,GREEN,2026-02-13T21:07:26
160,32,Rash Driving,car,GREEN,2026-02-13T21:07:26
160,33,Rash Driving,car,GREEN,2026-02-13T21:07:26
164,14,Rash Driving,car,GREEN,2026-02-13T21:07:27
164,16,Rash Driving,car,GREEN,2026-02-13T21:07:27
164,20,Rash Driving,truck,GREEN,2026-02-13T21:07:27
164,21,Rash Driving,car,GREEN,2026-02-13T21:07:27
164,26,Rash Driving,car,GREEN,2026-02-13T21:07:27
164,30,Rash Driving,car,GREEN,2026-02-13T21:07:27
164,31,Rash Driving,car,GREEN,2026-02-13T21:07:27
164,35,Rash Driving,car,GREEN,2026-02-13T21:07:27
168,9,Rash Driving,car,GREEN,2026-02-13T21:07:27
168,18,Rash Driving,car,GREEN,2026-02-13T21:07:27
168,22,Rash Driving,car,GREEN,2026-02-13T21:07:27
168,24,Rash Driving,car,GREEN,2026-02-13T21:07:27
168,25,Rash Driving,car,GREEN,2026-02-13T21:07:27
168,29,Rash Driving,car,GREEN,2026-02-13T21:07:27
168,33,Rash Driving,car,GREEN,2026-02-13T21:07:27
172,16,Rash Driving,car,GREEN,2026-02-13T21:07:27
172,21,Rash Driving,car,GREEN,2026-02-13T21:07:27
172,26,Rash Driving,car,GREEN,2026-02-13T21:07:27
172,28,Rash Driving,car,GREEN,2026-02-13T21:07:27
172,30,Rash Driving,car,GREEN,2026-02-13T21:07:27
172,31,Rash Driving,car,GREEN,2026-02-13T21:07:27
172,35,Rash Driving,car,GREEN,2026-02-13T21:07:27
172,36,Rash Driving,car,GREEN,2026-02-13T21:07:27
176,9,Rash Driving,car,RED,2026-02-13T21:07:27
176,13,Rash Driving,car,RED,2026-02-13T21:07:27
176,18,Rash Driving,car,RED,2026-02-13T21:07:27
176,20,Red Light Jump,car,RED,2026-02-13T21:07:27
176,20,Rash Driving,car,RED,2026-02-13T21:07:27
176,25,Rash Driving,car,RED,2026-02-13T21:07:27
176,29,Rash Driving,car,RED,2026-02-13T21:07:27
180,16,Rash Driving,car,RED,2026-02-13T21:07:27
180,21,Rash Driving,car,RED,2026-02-13T21:07:27
180,22,Rash Driving,car,RED,2026-02-13T21:07:27
180,24,Rash Driving,car,RED,2026-02-13T21:07:27
180,26,Rash Driving,car,RED,2026-02-13T21:07:27
180,28,Rash Driving,car,RED,2026-02-13T21:07:27
180,30,Rash Driving,car,RED,2026-02-13T21:07:27
180,31,Rash Driving,car,RED,2026-02-13T21:07:27
180,32,Rash Driving,car,RED,2026-02-13T21:07:27
180,33,Rash Driving,car,RED,2026-02-13T21:07:27
180,35,Rash Driving,car,RED,2026-02-13T21:07:27
184,13,Rash Driving,car,RED,2026-02-13T21:07:27
184,15,Rash Driving,truck,RED,2026-02-13T21:07:27
184,18,Rash Driving,car,RED,2026-02-13T21:07:27
184,23,Rash Driving,car,RED,2026-02-13T21:07:27
184,25,Rash Driving,car,RED,2026-02-13T21:07:27
184,29,Rash Driving,car,RED,2026-02-13T21:07:27
184,34,Rash Driving,car,RED,2026-02-13T21:07:27
188,20,Rash Driving,car,RED,2026-02-13T21:07:27
188,21,Rash Driving,car,RED,2026-02-13T21:07:27
188,24,Rash Driving,car,RED,2026-02-13T21:07:27
188,26,Rash Driving,car,RED,2026-02-13T21:07:27
188,31,Red Light Jump,car,RED,2026-02-13T21:07:27
188,31,Rash Driving,car,RED,2026-02-13T21:07:27
192,13,Rash Driving,car,RED,2026-02-13T21:07:28
192,15,Rash Driving,car,RED,2026-02-13T21:07:28
192,17,Rash Driving,truck,RED,2026-02-13T21:07:28
192,18,Rash Driving,car,RED,2026-02-13T21:07:28
192,27,Rash Driving,car,RED,2026-02-13T21:07:28
192,29,Rash Driving,car,RED,2026-02-13T21:07:28
192,30,Red Light Jump,car,RED,2026-02-13T21:07:28
192,30,Rash Driving,car,RED,2026-02-13T21:07:28
192,32,Rash Driving,car,RED,2026-02-13T21:07:28
192,35,Rash Driving,car,RED,2026-02-13T21:07:28
192,36,Rash Driving,car,RED,2026-02-13T21:07:28
196,16,Rash Driving,car,RED,2026-02-13T21:07:28
196,20,Rash Driving,car,RED,2026-02-13T21:07:28
196,21,Rash Driving,car,RED,2026-02-13T21:07:28
196,24,Rash Driving,car,RED,2026-02-13T21:07:28
196,25,Rash Driving,car,RED,2026-02-13T21:07:28
196,26,Rash Driving,car,RED,2026-02-13T21:07:28
196,31,Rash Driving,car,RED,2026-02-13T21:07:28
196,32,Red Light Jump,car,RED,2026-02-13T21:07:28
200,13,Rash Driving,car,RED,2026-02-13T21:07:28
200,15,Rash Driving,truck,RED,2026-02-13T21:07:28
200,29,Rash Driving,car,RED,2026-02-13T21:07:28
204,16,Rash Driving,car,GREEN,2026-02-13T21:07:28
204,18,Rash Driving,car,GREEN,2026-02-13T21:07:28
204,20,Rash Driving,car,GREEN,2026-02-13T21:07:28
204,24,Rash Driving,car,GREEN,2026-02-13T21:07:28
204,25,Rash Driving,car,GREEN,2026-02-13T21:07:28
204,26,Rash Driving,car,GREEN,2026-02-13T21:07:28
204,30,Rash Driving,car,GREEN,2026-02-13T21:07:28
204,31,Rash Driving,car,GREEN,2026-02-13T21:07:28
204,33,Rash Driving,car,GREEN,2026-02-13T21:07:28
204,34,Rash Driving,car,GREEN,2026-02-13T21:07:28
208,13,Rash Driving,car,GREEN,2026-02-13T21:07:28
208,21,Rash Driving,car,GREEN,2026-02-13T21:07:28
208,28,Rash Driving,car,GREEN,2026-02-13T21:07:28
208,29,Rash Driving,car,GREEN,2026-02-13T21:07:28
208,32,Rash Driving,car,GREEN,2026-02-13T21:07:28
208,35,Rash Driving,car,GREEN,2026-02-13T21:07:28
208,36,Rash Driving,car,GREEN,2026-02-13T21:07:28
208,37,Rash Driving,car,GREEN,2026-02-13T21:07:28
212,16,Rash Driving,car,GREEN,2026-02-13T21:07:28
212,18,Rash Driving,car,GREEN,2026-02-13T21:07:28
212,20,Rash Driving,car,GREEN,2026-02-13T21:07:28
212,23,Rash Driving,car,GREEN,2026-02-13T21:07:28
212,25,Rash Driving,car,GREEN,2026-02-13T21:07:28
212,26,Rash Driving,car,GREEN,2026-02-13T21:07:28
212,30,Rash Driving,car,GREEN,2026-02-13T21:07:28
212,31,Rash Driving,car,GREEN,2026-02-13T21:07:28
212,33,Rash Driving,car,GREEN,2026-02-13T21:07:28
212,34,Rash Driving,car,GREEN,2026-02-13T21:07:28
216,15,Rash Driving,truck,GREEN,2026-02-13T21:07:29
216,21,Rash Driving,car,GREEN,2026-02-13T21:07:29
216,24,Rash Driving,car,GREEN,2026-02-13T21:07:29
216,28,Rash Driving,car,GREEN,2026-02-13T21:07:29
216,35,Rash Driving,car,GREEN,2026-02-13T21:07:29
216,36,Rash Driving,car,GREEN,2026-02-13T21:07:29
216,37,Rash Driving,car,GREEN,2026-02-13T21:07:29
220,16,Rash Driving,car,GREEN,2026-02-13T21:07:29
220,23,Rash Driving,car,GREEN,2026-02-13T21:07:29
220,25,Rash Driving,car,GREEN,2026-02-13T21:07:29
220,29,Rash Driving,car,GREEN,2026-02-13T21:07:29
220,30,Rash Driving,car,GREEN,2026-02-13T21:07:29
220,31,Rash Driving,car,GREEN,2026-02-13T21:07:29
220,32,Rash Driving,car,GREEN,2026-02-13T21:07:29
220,33,Rash Driving,car,GREEN,2026-02-13T21:07:29
224,9,Rash Driving,car,GREEN,2026-02-13T21:07:29
224,18,Rash Driving,car,GREEN,2026-02-13T21:07:29
224,20,Rash Driving,car,GREEN,2026-02-13T21:07:29
224,21,Rash Driving,car,GREEN,2026-02-13T21:07:29
224,24,Rash Driving,car,GREEN,2026-02-13T21:07:29
224,34,Rash Driving,car,GREEN,2026-02-13T21:07:29
224,35,Rash Driving,car,GREEN,2026-02-13T21:07:29
224,36,Rash Driving,car,GREEN,2026-02-13T21:07:29
224,37,Rash Driving,car,GREEN,2026-02-13T21:07:29
228,16,Rash Driving,car,GREEN,2026-02-13T21:07:29
228,23,Rash Driving,car,GREEN,2026-02-13T21:07:29
228,25,Rash Driving,car,GREEN,2026-02-13T21:07:29
228,29,Rash Driving,car,GREEN,2026-02-13T21:07:29
228,31,Rash Driving,car,GREEN,2026-02-13T21:07:29
228,33,Rash Driving,car,GREEN,2026-02-13T21:07:29
232,18,Rash Driving,car,RED,2026-02-13T21:07:29
232,20,Rash Driving,car,RED,2026-02-13T21:07:29
232,21,Rash Driving,car,RED,2026-02-13T21:07:29
232,24,Rash Driving,car,RED,2026-02-13T21:07:29
232,26,Rash Driving,car,RED,2026-02-13T21:07:29
232,30,Rash Driving,car,RED,2026-02-13T21:07:29
232,32,Rash Driving,car,RED,2026-02-13T21:07:29
232,34,Rash Driving,car,RED,2026-02-13T21:07:29
232,35,Rash Driving,car,RED,2026-02-13T21:07:29
232,36,Rash Driving,car,RED,2026-02-13T21:07:29
232,37,Rash Driving,car,RED,2026-02-13T21:07:29
232,38,Rash Driving,car,RED,2026-02-13T21:07:29
236,16,Rash Driving,car,RED,2026-02-13T21:07:29
236,23,Rash Driving,car,RED,2026-02-13T21:07:29
236,25,Rash Driving,car,RED,2026-02-13T21:07:29
236,29,Rash Driving,car,RED,2026-02-13T21:07:29
236,31,Rash Driving,car,RED,2026-02-13T21:07:29
236,33,Rash Driving,car,RED,2026-02-13T21:07:29
240,18,Rash Driving,car,RED,2026-02-13T21:07:29
240,20,Rash Driving,car,RED,2026-02-13T21:07:29
240,21,Rash Driving,car,RED,2026-02-13T21:07:29
240,24,Rash Driving,car,RED,2026-02-13T21:07:29
240,26,Rash Driving,car,RED,2026-02-13T21:07:29
240,34,Rash Driving,car,RED,2026-02-13T21:07:29
240,35,Rash Driving,car,RED,2026-02-13T21:07:29
240,36,Rash Driving,car,RED,2026-02-13T21:07:29
240,37,Rash Driving,car,RED,2026-02-13T21:07:29
240,39,Rash Driving,car,RED,2026-02-13T21:07:29
244,16,Rash Driving,car,RED,2026-02-13T21:07:30
244,23,Rash Driving,car,RED,2026-02-13T21:07:30
244,25,Rash Driving,car,RED,2026-02-13T21:07:30
244,30,Rash Driving,car,RED,2026-02-13T21:07:30
244,31,Rash Driving,car,RED,2026-02-13T21:07:30
244,32,Rash Driving,car,RED,2026-02-13T21:07:30
244,33,Rash Driving,car,RED,2026-02-13T21:07:30
248,18,Rash Driving,car,RED,2026-02-13T21:07:30
248,24,Rash Driving,car,RED,2026-02-13T21:07:30
248,25,Red Light Jump,car,RED,2026-02-13T21:07:30
248,26,Rash Driving,car,RED,2026-02-13T21:07:30
248,29,Rash Driving,car,RED,2026-02-13T21:07:30
248,34,Rash Driving,car,RED,2026-02-13T21:07:30
248,35,Rash Driving,car,RED,2026-02-13T21:07:30
248,36,Rash Driving,car,RED,2026-02-13T21:07:30
248,37,Rash Driving,car,RED,2026-02-13T21:07:30
248,40,Rash Driving,car,RED,2026-02-13T21:07:30
252,16,Rash Driving,car,RED,2026-02-13T21:07:30
252,23,Rash Driving,car,RED,2026-02-13T21:07:30
252,30,Rash Driving,car,RED,2026-02-13T21:07:30
252,31,Rash Driving,car,RED,2026-02-13T21:07:30
252,32,Rash Driving,car,RED,2026-02-13T21:07:30
252,33,Rash Driving,car,RED,2026-02-13T21:07:30
256,18,Rash Driving,car,RED,2026-02-13T21:07:30
256,24,Rash Driving,car,RED,2026-02-13T21:07:30
256,25,Rash Driving,car,RED,2026-02-13T21:07:30
256,26,Rash Driving,car,RED,2026-02-13T21:07:30
256,35,Rash Driving,car,RED,2026-02-13T21:07:30
256,37,Rash Driving,car,RED,2026-02-13T21:07:30
256,38,Rash Driving,car,RED,2026-02-13T21:07:30
260,16,Rash Driving,car,RED,2026-02-13T21:07:30
260,30,Rash Driving,car,RED,2026-02-13T21:07:30
260,31,Rash Driving,car,RED,2026-02-13T21:07:30
260,32,Rash Driving,car,RED,2026-02-13T21:07:30
260,33,Rash Driving,car,RED,2026-02-13T21:07:30
260,34,Rash Driving,car,RED,2026-02-13T21:07:30
260,40,Rash Driving,car,RED,2026-02-13T21:07:30
260,41,Rash Driving,car,RED,2026-02-13T21:07:30
260,42,Rash Driving,car,RED,2026-02-13T21:07:30
264,18,Rash Driving,car,GREEN,2026-02-13T21:07:30
264,23,Rash Driving,car,GREEN,2026-02-13T21:07:30
264,24,Rash Driving,car,GREEN,2026-02-13T21:07:30
264,25,Rash Driving,car,GREEN,2026-02-13T21:07:30
264,26,Rash Driving,car,GREEN,2026-02-13T21:07:30
264,29,Rash Driving,car,GREEN,2026-02-13T21:07:30
264,35,Rash Driving,car,GREEN,2026-02-13T21:07:30
264,36,Rash Driving,car,GREEN,2026-02-13T21:07:30
264,37,Rash Driving,car,GREEN,2026-02-13T21:07:30
264,39,Rash Driving,car,GREEN,2026-02-13T21:07:30
268,16,Rash Driving,car,GREEN,2026-02-13T21:07:31
268,30,Rash Driving,car,GREEN,2026-02-13T21:07:31
268,31,Rash Driving,car,GREEN,2026-02-13T21:07:31
268,32,Rash Driving,car,GREEN,2026-02-13T21:07:31
268,34,Rash Driving,car,GREEN,2026-02-13T21:07:31
268,40,Rash Driving,car,GREEN,2026-02-13T21:07:31
268,41,Rash Driving,car,GREEN,2026-02-13T21:07:31
272,9,Rash Driving,car,GREEN,2026-02-13T21:07:31
272,23,Rash Driving,car,GREEN,2026-02-13T21:07:31
272,25,Rash Driving,car,GREEN,2026-02-13T21:07:31
272,29,Rash Driving,car,GREEN,2026-02-13T21:07:31
272,33,Rash Driving,car,GREEN,2026-02-13T21:07:31
272,35,Rash Driving,car,GREEN,2026-02-13T21:07:31
272,36,Rash Driving,car,GREEN,2026-02-13T21:07:31
272,37,Rash Driving,car,GREEN,2026-02-13T21:07:31
272,38,Rash Driving,car,GREEN,2026-02-13T21:07:31
272,39,Rash Driving,car,GREEN,2026-02-13T21:07:31
272,42,Rash Driving,car,GREEN,2026-02-13T21:07:31
276,30,Rash Driving,car,GREEN,2026-02-13T21:07:31
276,31,Rash Driving,car,GREEN,2026-02-13T21:07:31
276,34,Rash Driving,car,GREEN,2026-02-13T21:07:31
276,40,Rash Driving,car,GREEN,2026-02-13T21:07:31
276,41,Rash Driving,car,GREEN,2026-02-13T21:07:31
280,23,Rash Driving,car,GREEN,2026-02-13T21:07:31
280,25,Rash Driving,car,GREEN,2026-02-13T21:07:31
280,32,Rash Driving,car,GREEN,2026-02-13T21:07:31
280,35,Rash Driving,car,GREEN,2026-02-13T21:07:31
