frame,track_id,violation_type,vehicle_type,signal_state,timestamp
660,4,Rash Driving,bike,GREEN,2026-02-14T10:53:16
660,5,Rash Driving,car,GREEN,2026-02-14T10:53:16
660,12,Rash Driving,car,GREEN,2026-02-14T10:53:16
675,14,Rash Driving,car,GREEN,2026-02-14T10:53:16
690,9,Rash Driving,bike,RED,2026-02-14T10:53:17
690,10,Rash Driving,car,RED,2026-02-14T10:53:17
690,12,Rash Driving,car,RED,2026-02-14T10:53:17
720,2,Rash Driving,bike,RED,2026-02-14T10:53:18
720,3,Rash Driving,car,RED,2026-02-14T10:53:18
720,10,Red Light Jump,truck,RED,2026-02-14T10:53:18
720,10,Rash Driving,truck,RED,2026-02-14T10:53:18
720,12,Rash Driving,car,RED,2026-02-14T10:53:18
720,14,Rash Driving,car,RED,2026-02-14T10:53:18
735,1,Rash Driving,car,RED,2026-02-14T10:53:19
735,13,Red Light Jump,car,RED,2026-02-14T10:53:19
735,13,Rash Driving,car,RED,2026-02-14T10:53:19
750,4,Rash Driving,bike,GREEN,2026-02-14T10:53:19
750,12,Rash Driving,car,GREEN,2026-02-14T10:53:19
750,14,Rash Driving,car,GREEN,2026-02-14T10:53:19
765,6,Rash Driving,bus,RED,2026-02-14T10:53:20
765,9,Rash Driving,bike,RED,2026-02-14T10:53:20
780,1,Rash Driving,car,GREEN,2026-02-14T10:53:20
780,14,Rash Driving,car,GREEN,2026-02-14T10:53:20
795,9,Rash Driving,bike,GREEN,2026-02-14T10:53:21
810,1,Red Light Jump,car,RED,2026-02-14T10:53:21
810,2,Rash Driving,bike,RED,2026-02-14T10:53:21
810,6,Rash Driving,truck,RED,2026-02-14T10:53:21
810,12,Rash Driving,car,RED,2026-02-14T10:53:21
810,14,Rash Driving,car,RED,2026-02-14T10:53:21
