frame,track_id,violation_type,vehicle_type,signal_state,timestamp
168,3,Rash Driving,bike,GREEN,2026-02-13T18:41:26
171,11,Rash Driving,car,GREEN,2026-02-13T18:41:26
171,17,Rash Driving,bike,GREEN,2026-02-13T18:41:26
174,16,Rash Driving,bike,GREEN,2026-02-13T18:41:26
174,18,Rash Driving,bike,GREEN,2026-02-13T18:41:26
183,14,Rash Driving,bike,GREEN,2026-02-13T18:41:27
186,19,Rash Driving,bike,GREEN,2026-02-13T18:41:27
189,4,Rash Driving,car,GREEN,2026-02-13T18:41:27
195,15,Rash Driving,bike,GREEN,2026-02-13T18:41:27
198,8,Rash Driving,bike,GREEN,2026-02-13T18:41:27
201,3,Rash Driving,bike,RED,2026-02-13T18:41:27
201,11,Rash Driving,car,RED,2026-02-13T18:41:27
204,16,Rash Driving,bike,RED,2026-02-13T18:41:28
204,18,Rash Driving,bike,RED,2026-02-13T18:41:28
204,20,Red Light Jump,bike,RED,2026-02-13T18:41:28
204,20,Rash Driving,bike,RED,2026-02-13T18:41:28
219,4,Rash Driving,car,RED,2026-02-13T18:41:28
219,14,Rash Driving,bike,RED,2026-02-13T18:41:28
225,19,Rash Driving,bike,RED,2026-02-13T18:41:28
225,21,Rash Driving,car,RED,2026-02-13T18:41:28
231,11,Rash Driving,car,RED,2026-02-13T18:41:29
231,15,Rash Driving,bike,RED,2026-02-13T18:41:29
234,18,Rash Driving,bike,RED,2026-02-13T18:41:29
237,16,Rash Driving,bike,RED,2026-02-13T18:41:29
237,20,Rash Driving,bike,RED,2026-02-13T18:41:29
240,8,Rash Driving,bike,RED,2026-02-13T18:41:29
258,3,Rash Driving,bike,RED,2026-02-13T18:41:30
258,21,Red Light Jump,bike,RED,2026-02-13T18:41:30
261,11,Rash Driving,car,RED,2026-02-13T18:41:30
261,15,Rash Driving,bike,RED,2026-02-13T18:41:30
267,20,Rash Driving,bike,RED,2026-02-13T18:41:30
270,21,Rash Driving,bike,RED,2026-02-13T18:41:31
273,23,Rash Driving,bike,RED,2026-02-13T18:41:31
276,19,Rash Driving,bike,RED,2026-02-13T18:41:31
279,24,Rash Driving,car,RED,2026-02-13T18:41:31
285,25,Red Light Jump,bike,RED,2026-02-13T18:41:31
285,25,Rash Driving,bike,RED,2026-02-13T18:41:31
291,3,Rash Driving,bike,RED,2026-02-13T18:41:32
291,11,Rash Driving,car,RED,2026-02-13T18:41:32
300,21,Rash Driving,bike,GREEN,2026-02-13T18:41:32
303,26,Rash Driving,car,GREEN,2026-02-13T18:41:32
309,24,Rash Driving,car,GREEN,2026-02-13T18:41:32
309,27,Rash Driving,bike,GREEN,2026-02-13T18:41:32
315,19,Rash Driving,car,GREEN,2026-02-13T18:41:33
321,11,Rash Driving,car,GREEN,2026-02-13T18:41:33
327,25,Rash Driving,bike,GREEN,2026-02-13T18:41:33
330,3,Rash Driving,bike,GREEN,2026-02-13T18:41:33
330,20,Rash Driving,bike,GREEN,2026-02-13T18:41:33
330,21,Rash Driving,bike,GREEN,2026-02-13T18:41:33
339,24,Rash Driving,car,GREEN,2026-02-13T18:41:34
342,23,Rash Driving,bike,GREEN,2026-02-13T18:41:34
351,11,Rash Driving,car,GREEN,2026-02-13T18:41:34
351,27,Rash Driving,bike,GREEN,2026-02-13T18:41:34
360,28,Rash Driving,car,GREEN,2026-02-13T18:41:35
366,21,Rash Driving,bike,GREEN,2026-02-13T18:41:35
369,24,Rash Driving,car,GREEN,2026-02-13T18:41:35
369,25,Rash Driving,bike,GREEN,2026-02-13T18:41:35
381,26,Rash Driving,car,GREEN,2026-02-13T18:41:35
381,27,Rash Driving,bike,GREEN,2026-02-13T18:41:35
384,3,Rash Driving,bike,GREEN,2026-02-13T18:41:36
387,23,Rash Driving,bike,GREEN,2026-02-13T18:41:36
390,28,Rash Driving,car,GREEN,2026-02-13T18:41:36
399,25,Rash Driving,bike,GREEN,2026-02-13T18:41:36
399,29,Rash Driving,bike,GREEN,2026-02-13T18:41:36
405,31,Rash Driving,bike,RED,2026-02-13T18:41:36
408,26,Red Light Jump,bike,RED,2026-02-13T18:41:37
414,3,Rash Driving,bike,RED,2026-02-13T18:41:37
417,23,Rash Driving,bike,RED,2026-02-13T18:41:37
420,28,Rash Driving,car,RED,2026-02-13T18:41:37
429,25,Rash Driving,bike,RED,2026-02-13T18:41:37
429,29,Rash Driving,bike,RED,2026-02-13T18:41:37
444,32,Rash Driving,car,RED,2026-02-13T18:41:38
447,26,Rash Driving,bike,RED,2026-02-13T18:41:38
447,31,Rash Driving,bike,RED,2026-02-13T18:41:38
450,33,Rash Driving,bus,RED,2026-02-13T18:41:38
456,23,Rash Driving,bike,RED,2026-02-13T18:41:39
459,25,Rash Driving,bike,RED,2026-02-13T18:41:39
465,29,Rash Driving,bike,RED,2026-02-13T18:41:39
483,26,Rash Driving,bike,RED,2026-02-13T18:41:40
483,33,Red Light Jump,car,RED,2026-02-13T18:41:40
489,32,Red Light Jump,car,RED,2026-02-13T18:41:40
492,34,Rash Driving,bike,RED,2026-02-13T18:41:40
498,29,Rash Driving,bike,RED,2026-02-13T18:41:40
498,33,Rash Driving,car,RED,2026-02-13T18:41:40
501,23,Rash Driving,car,GREEN,2026-02-13T18:41:40
501,36,Rash Driving,bike,GREEN,2026-02-13T18:41:40
510,31,Rash Driving,bike,GREEN,2026-02-13T18:41:41
513,25,Rash Driving,bike,GREEN,2026-02-13T18:41:41
513,32,Rash Driving,truck,GREEN,2026-02-13T18:41:41
513,35,Rash Driving,car,GREEN,2026-02-13T18:41:41
513,37,Rash Driving,bike,GREEN,2026-02-13T18:41:41
513,38,Rash Driving,bike,GREEN,2026-02-13T18:41:41
519,26,Rash Driving,car,GREEN,2026-02-13T18:41:41
522,39,Rash Driving,bike,GREEN,2026-02-13T18:41:41
528,29,Rash Driving,bike,GREEN,2026-02-13T18:41:42
528,34,Rash Driving,bike,GREEN,2026-02-13T18:41:42
531,23,Rash Driving,car,GREEN,2026-02-13T18:41:42
540,31,Rash Driving,bike,GREEN,2026-02-13T18:41:42
546,37,Rash Driving,bike,GREEN,2026-02-13T18:41:42
549,26,Rash Driving,car,GREEN,2026-02-13T18:41:43
558,32,Rash Driving,bike,GREEN,2026-02-13T18:41:43
558,33,Rash Driving,car,GREEN,2026-02-13T18:41:43
564,23,Rash Driving,car,GREEN,2026-02-13T18:41:43
567,34,Rash Driving,bike,GREEN,2026-02-13T18:41:43
570,35,Rash Driving,bike,GREEN,2026-02-13T18:41:43
579,26,Rash Driving,car,GREEN,2026-02-13T18:41:44
579,40,Rash Driving,truck,GREEN,2026-02-13T18:41:44
582,38,Rash Driving,bus,GREEN,2026-02-13T18:41:44
588,32,Rash Driving,bike,GREEN,2026-02-13T18:41:44
594,23,Rash Driving,car,GREEN,2026-02-13T18:41:44
594,31,Rash Driving,truck,GREEN,2026-02-13T18:41:44
594,33,Rash Driving,car,GREEN,2026-02-13T18:41:44
603,37,Rash Driving,bike,RED,2026-02-13T18:41:45
603,41,Rash Driving,bike,RED,2026-02-13T18:41:45
606,29,Rash Driving,bike,RED,2026-02-13T18:41:45
609,26,Rash Driving,car,RED,2026-02-13T18:41:45
609,40,Rash Driving,truck,RED,2026-02-13T18:41:45
612,38,Rash Driving,bus,RED,2026-02-13T18:41:45
615,34,Rash Driving,bike,RED,2026-02-13T18:41:45
615,35,Rash Driving,bike,RED,2026-02-13T18:41:45
624,23,Rash Driving,car,RED,2026-02-13T18:41:46
624,42,Rash Driving,bike,RED,2026-02-13T18:41:46
630,33,Rash Driving,car,RED,2026-02-13T18:41:46
633,41,Rash Driving,bike,RED,2026-02-13T18:41:46
639,26,Rash Driving,car,RED,2026-02-13T18:41:46
639,40,Rash Driving,truck,RED,2026-02-13T18:41:46
651,38,Rash Driving,bus,RED,2026-02-13T18:41:47
654,23,Rash Driving,car,RED,2026-02-13T18:41:47
654,29,Rash Driving,bike,RED,2026-02-13T18:41:47
654,31,Rash Driving,car,RED,2026-02-13T18:41:47
654,35,Rash Driving,bike,RED,2026-02-13T18:41:47
660,32,Rash Driving,car,RED,2026-02-13T18:41:47
660,38,Red Light Jump,bus,RED,2026-02-13T18:41:47
660,42,Rash Driving,bike,RED,2026-02-13T18:41:47
663,33,Rash Driving,car,RED,2026-02-13T18:41:48
663,34,Rash Driving,bike,RED,2026-02-13T18:41:48
681,38,Rash Driving,bus,RED,2026-02-13T18:41:48
684,23,Rash Driving,car,RED,2026-02-13T18:41:49
684,40,Rash Driving,car,RED,2026-02-13T18:41:49
696,33,Rash Driving,car,RED,2026-02-13T18:41:49
699,42,Rash Driving,bike,RED,2026-02-13T18:41:49
699,43,Rash Driving,bus,RED,2026-02-13T18:41:49
708,45,Rash Driving,car,GREEN,2026-02-13T18:41:50
711,31,Rash Driving,car,GREEN,2026-02-13T18:41:50
711,38,Rash Driving,bus,GREEN,2026-02-13T18:41:50
714,23,Rash Driving,car,GREEN,2026-02-13T18:41:50
714,40,Rash Driving,car,GREEN,2026-02-13T18:41:50
723,35,Rash Driving,bike,GREEN,2026-02-13T18:41:51
723,44,Rash Driving,bike,GREEN,2026-02-13T18:41:51
726,33,Rash Driving,car,GREEN,2026-02-13T18:41:51
732,43,Rash Driving,bus,GREEN,2026-02-13T18:41:51
744,23,Rash Driving,car,GREEN,2026-02-13T18:41:52
744,38,Rash Driving,bus,GREEN,2026-02-13T18:41:52
747,46,Rash Driving,bike,GREEN,2026-02-13T18:41:52
753,40,Rash Driving,car,GREEN,2026-02-13T18:41:52
759,33,Rash Driving,car,GREEN,2026-02-13T18:41:52
762,35,Rash Driving,bike,GREEN,2026-02-13T18:41:53
774,23,Rash Driving,car,GREEN,2026-02-13T18:41:53
774,38,Rash Driving,bus,GREEN,2026-02-13T18:41:53
783,40,Rash Driving,car,GREEN,2026-02-13T18:41:54
786,47,Rash Driving,car,GREEN,2026-02-13T18:41:54
789,33,Rash Driving,car,GREEN,2026-02-13T18:41:54
795,44,Rash Driving,bike,GREEN,2026-02-13T18:41:54
795,46,Rash Driving,bike,GREEN,2026-02-13T18:41:54
801,48,Rash Driving,bike,RED,2026-02-13T18:41:55
804,23,Rash Driving,car,RED,2026-02-13T18:41:55
804,43,Rash Driving,truck,RED,2026-02-13T18:41:55
810,40,Red Light Jump,car,RED,2026-02-13T18:41:55
813,38,Rash Driving,bike,RED,2026-02-13T18:41:55
816,47,Rash Driving,car,RED,2026-02-13T18:41:55
