frame,track_id,violation_type,vehicle_type,signal_state,timestamp
188,18,Rash Driving,bike,RED,2026-02-13T18:52:07
192,19,Rash Driving,bike,RED,2026-02-13T18:52:07
196,15,Rash Driving,bike,RED,2026-02-13T18:52:07
200,17,Rash Driving,bike,RED,2026-02-13T18:52:08
204,10,Rash Driving,bike,RED,2026-02-13T18:52:08
204,16,Rash Driving,car,RED,2026-02-13T18:52:08
204,20,Red Light Jump,bike,RED,2026-02-13T18:52:08
204,20,Rash Driving,bike,RED,2026-02-13T18:52:08
208,1,Rash Driving,bike,RED,2026-02-13T18:52:08
208,4,Rash Driving,car,RED,2026-02-13T18:52:08
208,11,Rash Driving,bike,RED,2026-02-13T18:52:08
212,14,Rash Driving,bike,RED,2026-02-13T18:52:08
224,10,Red Light Jump,car,RED,2026-02-13T18:52:09
228,17,Rash Driving,bike,GREEN,2026-02-13T18:52:09
228,18,Rash Driving,bike,GREEN,2026-02-13T18:52:09
228,19,Rash Driving,bike,GREEN,2026-02-13T18:52:09
232,16,Rash Driving,car,GREEN,2026-02-13T18:52:09
236,4,Rash Driving,car,GREEN,2026-02-13T18:52:09
236,15,Rash Driving,bike,GREEN,2026-02-13T18:52:09
236,20,Rash Driving,bike,GREEN,2026-02-13T18:52:09
240,1,Rash Driving,bike,GREEN,2026-02-13T18:52:09
252,10,Rash Driving,car,GREEN,2026-02-13T18:52:10
252,14,Rash Driving,bike,GREEN,2026-02-13T18:52:10
256,21,Rash Driving,bike,GREEN,2026-02-13T18:52:10
260,16,Rash Driving,car,GREEN,2026-02-13T18:52:10
264,20,Rash Driving,bike,GREEN,2026-02-13T18:52:10
268,17,Rash Driving,bike,GREEN,2026-02-13T18:52:11
268,18,Rash Driving,bike,GREEN,2026-02-13T18:52:11
284,10,Rash Driving,bike,GREEN,2026-02-13T18:52:11
284,21,Rash Driving,bike,GREEN,2026-02-13T18:52:11
288,16,Rash Driving,car,GREEN,2026-02-13T18:52:11
292,22,Rash Driving,car,GREEN,2026-02-13T18:52:12
292,23,Rash Driving,bike,GREEN,2026-02-13T18:52:12
300,17,Rash Driving,car,RED,2026-02-13T18:52:12
300,18,Rash Driving,bike,RED,2026-02-13T18:52:12
300,20,Rash Driving,bike,RED,2026-02-13T18:52:12
308,24,Rash Driving,bike,RED,2026-02-13T18:52:12
312,10,Rash Driving,bike,RED,2026-02-13T18:52:12
316,16,Rash Driving,car,RED,2026-02-13T18:52:13
320,22,Red Light Jump,bike,RED,2026-02-13T18:52:13
328,17,Rash Driving,car,RED,2026-02-13T18:52:13
332,25,Rash Driving,car,RED,2026-02-13T18:52:13
336,26,Rash Driving,car,RED,2026-02-13T18:52:13
340,10,Rash Driving,bike,RED,2026-02-13T18:52:13
340,20,Rash Driving,bike,RED,2026-02-13T18:52:13
340,22,Rash Driving,bike,RED,2026-02-13T18:52:13
344,16,Rash Driving,car,RED,2026-02-13T18:52:14
348,24,Rash Driving,bike,RED,2026-02-13T18:52:14
360,17,Rash Driving,car,RED,2026-02-13T18:52:14
360,27,Rash Driving,bike,RED,2026-02-13T18:52:14
364,23,Rash Driving,bike,RED,2026-02-13T18:52:14
372,16,Rash Driving,car,RED,2026-02-13T18:52:15
372,21,Rash Driving,bike,RED,2026-02-13T18:52:15
372,22,Rash Driving,bike,RED,2026-02-13T18:52:15
376,24,Rash Driving,bike,GREEN,2026-02-13T18:52:15
384,10,Rash Driving,bike,GREEN,2026-02-13T18:52:15
392,18,Rash Driving,bike,GREEN,2026-02-13T18:52:16
392,27,Rash Driving,bike,GREEN,2026-02-13T18:52:16
400,16,Rash Driving,car,GREEN,2026-02-13T18:52:16
400,22,Rash Driving,bike,GREEN,2026-02-13T18:52:16
404,24,Rash Driving,bike,GREEN,2026-02-13T18:52:16
404,28,Rash Driving,bike,GREEN,2026-02-13T18:52:16
408,26,Rash Driving,bike,GREEN,2026-02-13T18:52:16
420,25,Rash Driving,bike,GREEN,2026-02-13T18:52:17
428,16,Rash Driving,car,GREEN,2026-02-13T18:52:17
428,22,Rash Driving,bike,GREEN,2026-02-13T18:52:17
428,27,Rash Driving,bike,GREEN,2026-02-13T18:52:17
432,17,Rash Driving,bike,GREEN,2026-02-13T18:52:17
432,24,Rash Driving,bike,GREEN,2026-02-13T18:52:17
432,28,Rash Driving,bike,GREEN,2026-02-13T18:52:17
452,29,Rash Driving,bus,RED,2026-02-13T18:52:18
456,26,Rash Driving,car,RED,2026-02-13T18:52:18
460,24,Rash Driving,bike,RED,2026-02-13T18:52:18
464,25,Rash Driving,bike,RED,2026-02-13T18:52:19
468,28,Rash Driving,bike,RED,2026-02-13T18:52:19
476,17,Rash Driving,bike,RED,2026-02-13T18:52:19
476,22,Rash Driving,bike,RED,2026-02-13T18:52:19
488,26,Red Light Jump,car,RED,2026-02-13T18:52:20
492,30,Rash Driving,bike,RED,2026-02-13T18:52:20
492,31,Rash Driving,bike,RED,2026-02-13T18:52:20
500,27,Rash Driving,car,RED,2026-02-13T18:52:20
504,17,Rash Driving,bike,RED,2026-02-13T18:52:20
504,24,Rash Driving,bike,RED,2026-02-13T18:52:20
504,33,Rash Driving,bike,RED,2026-02-13T18:52:20
508,29,Red Light Jump,bike,RED,2026-02-13T18:52:20
512,22,Rash Driving,car,RED,2026-02-13T18:52:21
512,28,Rash Driving,truck,RED,2026-02-13T18:52:21
512,34,Rash Driving,bike,RED,2026-02-13T18:52:21
516,25,Rash Driving,bike,RED,2026-02-13T18:52:21
516,26,Rash Driving,car,RED,2026-02-13T18:52:21
516,29,Rash Driving,bike,RED,2026-02-13T18:52:21
520,30,Rash Driving,bike,RED,2026-02-13T18:52:21
528,27,Rash Driving,car,GREEN,2026-02-13T18:52:21
532,17,Rash Driving,bike,GREEN,2026-02-13T18:52:21
540,22,Rash Driving,car,GREEN,2026-02-13T18:52:22
544,34,Rash Driving,bike,GREEN,2026-02-13T18:52:22
556,25,Rash Driving,bike,GREEN,2026-02-13T18:52:22
556,27,Rash Driving,car,GREEN,2026-02-13T18:52:22
556,28,Rash Driving,bike,GREEN,2026-02-13T18:52:22
560,35,Rash Driving,car,GREEN,2026-02-13T18:52:22
568,22,Rash Driving,car,GREEN,2026-02-13T18:52:23
568,36,Rash Driving,bus,GREEN,2026-02-13T18:52:23
572,26,Rash Driving,truck,GREEN,2026-02-13T18:52:23
576,37,Rash Driving,truck,GREEN,2026-02-13T18:52:23
584,27,Rash Driving,car,GREEN,2026-02-13T18:52:23
584,28,Rash Driving,bike,GREEN,2026-02-13T18:52:23
596,22,Rash Driving,car,GREEN,2026-02-13T18:52:24
596,36,Rash Driving,bus,GREEN,2026-02-13T18:52:24
600,29,Rash Driving,bike,RED,2026-02-13T18:52:24
600,35,Rash Driving,car,RED,2026-02-13T18:52:24
604,25,Rash Driving,bike,RED,2026-02-13T18:52:24
608,17,Rash Driving,bike,RED,2026-02-13T18:52:24
608,37,Rash Driving,truck,RED,2026-02-13T18:52:24
608,38,Rash Driving,bike,RED,2026-02-13T18:52:24
612,34,Rash Driving,bike,RED,2026-02-13T18:52:24
616,27,Rash Driving,car,RED,2026-02-13T18:52:24
616,28,Rash Driving,bike,RED,2026-02-13T18:52:24
620,26,Rash Driving,truck,RED,2026-02-13T18:52:25
624,22,Rash Driving,car,RED,2026-02-13T18:52:25
628,29,Rash Driving,bike,RED,2026-02-13T18:52:25
628,35,Rash Driving,car,RED,2026-02-13T18:52:25
628,36,Rash Driving,bus,RED,2026-02-13T18:52:25
632,25,Rash Driving,bike,RED,2026-02-13T18:52:25
636,37,Rash Driving,truck,RED,2026-02-13T18:52:25
644,27,Rash Driving,car,RED,2026-02-13T18:52:26
656,17,Rash Driving,bike,RED,2026-02-13T18:52:26
656,34,Rash Driving,bike,RED,2026-02-13T18:52:26
656,35,Rash Driving,car,RED,2026-02-13T18:52:26
656,36,Rash Driving,bus,RED,2026-02-13T18:52:26
660,36,Red Light Jump,bus,RED,2026-02-13T18:52:26
664,29,Rash Driving,bike,RED,2026-02-13T18:52:27
668,37,Red Light Jump,truck,RED,2026-02-13T18:52:27
668,37,Rash Driving,truck,RED,2026-02-13T18:52:27
672,27,Rash Driving,car,RED,2026-02-13T18:52:27
680,26,Rash Driving,truck,GREEN,2026-02-13T18:52:27
684,35,Rash Driving,car,GREEN,2026-02-13T18:52:28
684,36,Rash Driving,bus,GREEN,2026-02-13T18:52:28
692,25,Rash Driving,bike,GREEN,2026-02-13T18:52:28
696,29,Rash Driving,bike,GREEN,2026-02-13T18:52:28
696,39,Rash Driving,bike,GREEN,2026-02-13T18:52:28
700,27,Rash Driving,car,GREEN,2026-02-13T18:52:28
704,37,Rash Driving,car,GREEN,2026-02-13T18:52:28
708,40,Rash Driving,truck,GREEN,2026-02-13T18:52:29
708,41,Rash Driving,car,GREEN,2026-02-13T18:52:29
712,35,Rash Driving,car,GREEN,2026-02-13T18:52:29
712,36,Rash Driving,bus,GREEN,2026-02-13T18:52:29
720,26,Rash Driving,car,GREEN,2026-02-13T18:52:29
728,27,Rash Driving,car,GREEN,2026-02-13T18:52:29
728,34,Rash Driving,bike,GREEN,2026-02-13T18:52:29
740,35,Rash Driving,car,GREEN,2026-02-13T18:52:30
740,42,Rash Driving,bus,GREEN,2026-02-13T18:52:30
744,36,Rash Driving,bus,GREEN,2026-02-13T18:52:30
744,37,Rash Driving,car,GREEN,2026-02-13T18:52:30
752,29,Rash Driving,bike,RED,2026-02-13T18:52:31
752,43,Rash Driving,bike,RED,2026-02-13T18:52:31
756,27,Rash Driving,car,RED,2026-02-13T18:52:31
768,35,Rash Driving,car,RED,2026-02-13T18:52:31
772,36,Rash Driving,bus,RED,2026-02-13T18:52:31
772,37,Rash Driving,car,RED,2026-02-13T18:52:31
780,41,Red Light Jump,car,RED,2026-02-13T18:52:32
784,27,Rash Driving,car,RED,2026-02-13T18:52:32
784,44,Rash Driving,bike,RED,2026-02-13T18:52:32
796,35,Rash Driving,car,RED,2026-02-13T18:52:32
796,41,Rash Driving,car,RED,2026-02-13T18:52:32
800,43,Rash Driving,bike,RED,2026-02-13T18:52:33
804,36,Rash Driving,bus,RED,2026-02-13T18:52:33
804,42,Red Light Jump,truck,RED,2026-02-13T18:52:33
808,37,Red Light Jump,car,RED,2026-02-13T18:52:33
812,27,Rash Driving,car,RED,2026-02-13T18:52:33
812,29,Rash Driving,bike,RED,2026-02-13T18:52:33
812,45,Rash Driving,bike,RED,2026-02-13T18:52:33
