frame,track_id,violation_type,vehicle_type,signal_state,timestamp
330,4,Rash Driving,car,RED,2026-02-18T17:34:09
340,10,Rash Driving,car,RED,2026-02-18T17:34:09
340,11,Rash Driving,car,RED,2026-02-18T17:34:09
350,2,Rash Driving,car,GREEN,2026-02-18T17:34:10
350,4,Rash Driving,car,GREEN,2026-02-18T17:34:10
370,2,Rash Driving,car,RED,2026-02-18T17:34:10
370,9,Rash Driving,car,RED,2026-02-18T17:34:10
370,11,Rash Driving,car,RED,2026-02-18T17:34:10
380,11,Rash Driving,car,GREEN,2026-02-18T17:34:11
390,2,Rash Driving,car,RED,2026-02-18T17:34:11
390,4,Rash Driving,car,RED,2026-02-18T17:34:11
390,11,Rash Driving,car,RED,2026-02-18T17:34:11
400,2,Rash Driving,car,RED,2026-02-18T17:34:11
400,10,Rash Driving,car,RED,2026-02-18T17:34:11
410,3,Rash Driving,car,GREEN,2026-02-18T17:34:11
420,1,Rash Driving,car,RED,2026-02-18T17:34:12
420,2,Rash Driving,car,RED,2026-02-18T17:34:12
420,10,Rash Driving,car,RED,2026-02-18T17:34:12
420,11,Rash Driving,car,RED,2026-02-18T17:34:12
430,2,Rash Driving,car,RED,2026-02-18T17:34:12
440,2,Rash Driving,car,GREEN,2026-02-18T17:34:12
440,7,Rash Driving,car,GREEN,2026-02-18T17:34:12
440,10,Rash Driving,car,GREEN,2026-02-18T17:34:12
450,2,Rash Driving,car,RED,2026-02-18T17:34:12
450,5,Rash Driving,car,RED,2026-02-18T17:34:12
450,10,Rash Driving,car,RED,2026-02-18T17:34:12
460,4,Rash Driving,car,RED,2026-02-18T17:34:13
460,8,Rash Driving,car,RED,2026-02-18T17:34:13
480,9,Rash Driving,car,RED,2026-02-18T17:34:13
480,10,Rash Driving,car,RED,2026-02-18T17:34:13
480,12,Rash Driving,car,RED,2026-02-18T17:34:13
490,5,Rash Driving,car,RED,2026-02-18T17:34:13
490,9,Rash Driving,car,RED,2026-02-18T17:34:13
490,11,Rash Driving,car,RED,2026-02-18T17:34:13
490,12,Rash Driving,car,RED,2026-02-18T17:34:13
500,2,Rash Driving,car,GREEN,2026-02-18T17:34:13
500,9,Rash Driving,car,GREEN,2026-02-18T17:34:13
500,10,Rash Driving,car,GREEN,2026-02-18T17:34:13
500,11,Rash Driving,car,GREEN,2026-02-18T17:34:13
500,12,Rash Driving,car,GREEN,2026-02-18T17:34:13
510,2,Rash Driving,car,RED,2026-02-18T17:34:14
510,8,Rash Driving,car,RED,2026-02-18T17:34:14
510,11,Rash Driving,car,RED,2026-02-18T17:34:14
510,12,Rash Driving,car,RED,2026-02-18T17:34:14
520,2,Rash Driving,car,RED,2026-02-18T17:34:14
520,4,Rash Driving,car,RED,2026-02-18T17:34:14
520,8,Rash Driving,car,RED,2026-02-18T17:34:14
520,10,Rash Driving,car,RED,2026-02-18T17:34:14
520,11,Rash Driving,car,RED,2026-02-18T17:34:14
520,12,Rash Driving,car,RED,2026-02-18T17:34:14
530,2,Rash Driving,car,GREEN,2026-02-18T17:34:14
530,7,Rash Driving,car,GREEN,2026-02-18T17:34:14
530,10,Rash Driving,car,GREEN,2026-02-18T17:34:14
530,11,Rash Driving,car,GREEN,2026-02-18T17:34:14
540,2,Rash Driving,car,RED,2026-02-18T17:34:15
540,7,Rash Driving,car,RED,2026-02-18T17:34:15
540,9,Rash Driving,car,RED,2026-02-18T17:34:15
540,13,Rash Driving,car,RED,2026-02-18T17:34:15
550,2,Rash Driving,car,RED,2026-02-18T17:34:15
550,8,Rash Driving,car,RED,2026-02-18T17:34:15
550,9,Rash Driving,car,RED,2026-02-18T17:34:15
550,10,Rash Driving,car,RED,2026-02-18T17:34:15
560,2,Rash Driving,car,GREEN,2026-02-18T17:34:15
560,10,Rash Driving,car,GREEN,2026-02-18T17:34:15
570,4,Rash Driving,car,RED,2026-02-18T17:34:15
570,11,Rash Driving,car,RED,2026-02-18T17:34:15
570,12,Rash Driving,car,RED,2026-02-18T17:34:15
580,12,Rash Driving,car,RED,2026-02-18T17:34:15
590,9,Rash Driving,car,GREEN,2026-02-18T17:34:16
590,11,Rash Driving,car,GREEN,2026-02-18T17:34:16
590,12,Rash Driving,car,GREEN,2026-02-18T17:34:16
600,7,Rash Driving,car,RED,2026-02-18T17:34:16
600,8,Rash Driving,car,RED,2026-02-18T17:34:16
620,8,Rash Driving,car,GREEN,2026-02-18T17:34:17
620,10,Rash Driving,car,GREEN,2026-02-18T17:34:17
630,12,Rash Driving,car,RED,2026-02-18T17:34:17
640,5,Rash Driving,car,RED,2026-02-18T17:34:18
640,9,Rash Driving,car,RED,2026-02-18T17:34:18
650,8,Rash Driving,car,GREEN,2026-02-18T17:34:18
650,11,Rash Driving,car,GREEN,2026-02-18T17:34:18
650,12,Rash Driving,car,GREEN,2026-02-18T17:34:18
650,13,Rash Driving,car,GREEN,2026-02-18T17:34:18
670,5,Rash Driving,car,RED,2026-02-18T17:34:19
670,9,Rash Driving,car,RED,2026-02-18T17:34:19
670,10,Rash Driving,car,RED,2026-02-18T17:34:19
670,12,Rash Driving,car,RED,2026-02-18T17:34:19
670,13,Rash Driving,car,RED,2026-02-18T17:34:19
670,14,Rash Driving,car,RED,2026-02-18T17:34:19
680,13,Rash Driving,car,GREEN,2026-02-18T17:34:19
