frame,track_id,violation_type,vehicle_type,signal_state,timestamp
176,16,Rash Driving,car,RED,2026-02-14T00:02:58
180,1,Rash Driving,bike,RED,2026-02-14T00:02:58
180,4,Rash Driving,car,RED,2026-02-14T00:02:58
188,18,Rash Driving,bike,RED,2026-02-14T00:02:58
192,19,Rash Driving,bike,RED,2026-02-14T00:03:00
196,15,Rash Driving,bike,RED,2026-02-14T00:03:01
200,17,Rash Driving,bike,RED,2026-02-14T00:03:01
204,10,Rash Driving,bike,RED,2026-02-14T00:03:01
204,16,Rash Driving,car,RED,2026-02-14T00:03:01
204,20,Red Light Jump,bike,RED,2026-02-14T00:03:01
204,20,Rash Driving,bike,RED,2026-02-14T00:03:01
208,1,Rash Driving,bike,RED,2026-02-14T00:03:01
208,4,Rash Driving,car,RED,2026-02-14T00:03:01
208,11,Rash Driving,bike,RED,2026-02-14T00:03:01
212,14,Rash Driving,bike,RED,2026-02-14T00:03:01
224,10,Red Light Jump,car,RED,2026-02-14T00:03:04
228,17,Rash Driving,bike,GREEN,2026-02-14T00:03:04
228,18,Rash Driving,bike,GREEN,2026-02-14T00:03:04
228,19,Rash Driving,bike,GREEN,2026-02-14T00:03:04
232,16,Rash Driving,car,GREEN,2026-02-14T00:03:05
236,4,Rash Driving,car,GREEN,2026-02-14T00:03:05
236,15,Rash Driving,bike,GREEN,2026-02-14T00:03:05
236,20,Rash Driving,bike,GREEN,2026-02-14T00:03:05
240,1,Rash Driving,bike,GREEN,2026-02-14T00:03:05
252,10,Rash Driving,car,GREEN,2026-02-14T00:03:08
252,14,Rash Driving,bike,GREEN,2026-02-14T00:03:08
256,21,Rash Driving,bike,GREEN,2026-02-14T00:03:08
260,16,Rash Driving,car,GREEN,2026-02-14T00:03:08
264,20,Rash Driving,bike,GREEN,2026-02-14T00:03:08
268,17,Rash Driving,bike,GREEN,2026-02-14T00:03:08
268,18,Rash Driving,bike,GREEN,2026-02-14T00:03:08
284,10,Rash Driving,bike,GREEN,2026-02-14T00:03:11
284,21,Rash Driving,bike,GREEN,2026-02-14T00:03:11
288,16,Rash Driving,car,GREEN,2026-02-14T00:03:11
292,22,Rash Driving,car,GREEN,2026-02-14T00:03:11
292,23,Rash Driving,bike,GREEN,2026-02-14T00:03:11
300,17,Rash Driving,car,RED,2026-02-14T00:03:11
300,18,Rash Driving,bike,RED,2026-02-14T00:03:11
300,20,Rash Driving,bike,RED,2026-02-14T00:03:11
308,24,Rash Driving,bike,RED,2026-02-14T00:03:15
312,10,Rash Driving,bike,RED,2026-02-14T00:03:15
316,16,Rash Driving,car,RED,2026-02-14T00:03:15
320,22,Red Light Jump,bike,RED,2026-02-14T00:03:16
328,17,Rash Driving,car,RED,2026-02-14T00:03:16
332,25,Rash Driving,car,RED,2026-02-14T00:03:19
336,26,Rash Driving,car,RED,2026-02-14T00:03:21
340,10,Rash Driving,bike,RED,2026-02-14T00:03:21
340,20,Rash Driving,bike,RED,2026-02-14T00:03:21
340,22,Rash Driving,bike,RED,2026-02-14T00:03:21
344,16,Rash Driving,car,RED,2026-02-14T00:03:21
348,24,Rash Driving,bike,RED,2026-02-14T00:03:22
360,17,Rash Driving,car,RED,2026-02-14T00:03:25
360,27,Rash Driving,bike,RED,2026-02-14T00:03:25
364,23,Rash Driving,bike,RED,2026-02-14T00:03:26
372,16,Rash Driving,car,RED,2026-02-14T00:03:26
372,21,Rash Driving,bike,RED,2026-02-14T00:03:26
372,22,Rash Driving,bike,RED,2026-02-14T00:03:26
376,24,Rash Driving,bike,GREEN,2026-02-14T00:03:27
384,10,Rash Driving,bike,GREEN,2026-02-14T00:03:28
392,18,Rash Driving,bike,GREEN,2026-02-14T00:03:31
392,27,Rash Driving,bike,GREEN,2026-02-14T00:03:31
400,16,Rash Driving,car,GREEN,2026-02-14T00:03:32
400,22,Rash Driving,bike,GREEN,2026-02-14T00:03:32
404,24,Rash Driving,bike,GREEN,2026-02-14T00:03:32
404,28,Rash Driving,bike,GREEN,2026-02-14T00:03:32
408,26,Rash Driving,bike,GREEN,2026-02-14T00:03:33
420,25,Rash Driving,bike,GREEN,2026-02-14T00:03:36
428,16,Rash Driving,car,GREEN,2026-02-14T00:03:37
428,22,Rash Driving,bike,GREEN,2026-02-14T00:03:37
428,27,Rash Driving,bike,GREEN,2026-02-14T00:03:37
432,17,Rash Driving,bike,GREEN,2026-02-14T00:03:37
432,24,Rash Driving,bike,GREEN,2026-02-14T00:03:37
432,28,Rash Driving,bike,GREEN,2026-02-14T00:03:37
452,29,Rash Driving,bus,RED,2026-02-14T00:03:41
456,26,Rash Driving,car,RED,2026-02-14T00:03:41
460,24,Rash Driving,bike,RED,2026-02-14T00:03:41
464,25,Rash Driving,bike,RED,2026-02-14T00:03:41
468,28,Rash Driving,bike,RED,2026-02-14T00:03:42
476,17,Rash Driving,bike,RED,2026-02-14T00:03:44
476,22,Rash Driving,bike,RED,2026-02-14T00:03:44
488,26,Red Light Jump,car,RED,2026-02-14T00:03:46
492,30,Rash Driving,bike,RED,2026-02-14T00:03:46
492,31,Rash Driving,bike,RED,2026-02-14T00:03:46
500,27,Rash Driving,car,RED,2026-02-14T00:03:47
504,17,Rash Driving,bike,RED,2026-02-14T00:03:48
504,24,Rash Driving,bike,RED,2026-02-14T00:03:48
504,33,Rash Driving,bike,RED,2026-02-14T00:03:48
508,29,Red Light Jump,bike,RED,2026-02-14T00:03:48
512,22,Rash Driving,car,RED,2026-02-14T00:03:48
512,28,Rash Driving,truck,RED,2026-02-14T00:03:48
512,34,Rash Driving,bike,RED,2026-02-14T00:03:48
516,25,Rash Driving,bike,RED,2026-02-14T00:03:49
516,26,Rash Driving,car,RED,2026-02-14T00:03:49
516,29,Rash Driving,bike,RED,2026-02-14T00:03:49
520,30,Rash Driving,bike,RED,2026-02-14T00:03:50
528,27,Rash Driving,car,GREEN,2026-02-14T00:03:52
532,17,Rash Driving,bike,GREEN,2026-02-14T00:03:52
540,22,Rash Driving,car,GREEN,2026-02-14T00:03:52
544,34,Rash Driving,bike,GREEN,2026-02-14T00:03:53
556,25,Rash Driving,bike,GREEN,2026-02-14T00:03:56
556,27,Rash Driving,car,GREEN,2026-02-14T00:03:56
556,28,Rash Driving,bike,GREEN,2026-02-14T00:03:56
560,35,Rash Driving,car,GREEN,2026-02-14T00:03:56
568,22,Rash Driving,car,GREEN,2026-02-14T00:03:57
568,36,Rash Driving,bus,GREEN,2026-02-14T00:03:57
572,26,Rash Driving,truck,GREEN,2026-02-14T00:03:57
576,37,Rash Driving,truck,GREEN,2026-02-14T00:03:58
584,27,Rash Driving,car,GREEN,2026-02-14T00:03:59
584,28,Rash Driving,bike,GREEN,2026-02-14T00:03:59
596,22,Rash Driving,car,GREEN,2026-02-14T00:04:01
596,36,Rash Driving,bus,GREEN,2026-02-14T00:04:01
600,29,Rash Driving,bike,RED,2026-02-14T00:04:01
600,35,Rash Driving,car,RED,2026-02-14T00:04:01
604,25,Rash Driving,bike,RED,2026-02-14T00:04:01
608,17,Rash Driving,bike,RED,2026-02-14T00:04:01
608,37,Rash Driving,truck,RED,2026-02-14T00:04:01
608,38,Rash Driving,bike,RED,2026-02-14T00:04:01
612,34,Rash Driving,bike,RED,2026-02-14T00:04:03
616,27,Rash Driving,car,RED,2026-02-14T00:04:04
616,28,Rash Driving,bike,RED,2026-02-14T00:04:04
620,26,Rash Driving,truck,RED,2026-02-14T00:04:05
624,22,Rash Driving,car,RED,2026-02-14T00:04:05
628,29,Rash Driving,bike,RED,2026-02-14T00:04:05
628,35,Rash Driving,car,RED,2026-02-14T00:04:05
628,36,Rash Driving,bus,RED,2026-02-14T00:04:05
632,25,Rash Driving,bike,RED,2026-02-14T00:04:05
636,37,Rash Driving,truck,RED,2026-02-14T00:04:05
644,27,Rash Driving,car,RED,2026-02-14T00:04:07
656,17,Rash Driving,bike,RED,2026-02-14T00:04:08
656,34,Rash Driving,bike,RED,2026-02-14T00:04:08
656,35,Rash Driving,car,RED,2026-02-14T00:04:08
656,36,Rash Driving,bus,RED,2026-02-14T00:04:08
660,36,Red Light Jump,bus,RED,2026-02-14T00:04:09
664,29,Rash Driving,bike,RED,2026-02-14T00:04:09
668,37,Red Light Jump,truck,RED,2026-02-14T00:04:09
668,37,Rash Driving,truck,RED,2026-02-14T00:04:09
672,27,Rash Driving,car,RED,2026-02-14T00:04:10
680,26,Rash Driving,truck,GREEN,2026-02-14T00:04:11
684,35,Rash Driving,car,GREEN,2026-02-14T00:04:11
684,36,Rash Driving,bus,GREEN,2026-02-14T00:04:11
692,25,Rash Driving,bike,GREEN,2026-02-14T00:04:13
696,29,Rash Driving,bike,GREEN,2026-02-14T00:04:15
696,39,Rash Driving,bike,GREEN,2026-02-14T00:04:15
700,27,Rash Driving,car,GREEN,2026-02-14T00:04:16
704,37,Rash Driving,car,GREEN,2026-02-14T00:04:17
708,40,Rash Driving,truck,GREEN,2026-02-14T00:04:17
708,41,Rash Driving,car,GREEN,2026-02-14T00:04:17
712,35,Rash Driving,car,GREEN,2026-02-14T00:04:17
712,36,Rash Driving,bus,GREEN,2026-02-14T00:04:17
720,26,Rash Driving,car,GREEN,2026-02-14T00:04:18
728,27,Rash Driving,car,GREEN,2026-02-14T00:04:19
728,34,Rash Driving,bike,GREEN,2026-02-14T00:04:19
740,35,Rash Driving,car,GREEN,2026-02-14T00:04:21
740,42,Rash Driving,bus,GREEN,2026-02-14T00:04:21
744,36,Rash Driving,bus,GREEN,2026-02-14T00:04:21
744,37,Rash Driving,car,GREEN,2026-02-14T00:04:21
752,29,Rash Driving,bike,RED,2026-02-14T00:04:22
752,43,Rash Driving,bike,RED,2026-02-14T00:04:22
756,27,Rash Driving,car,RED,2026-02-14T00:04:23
768,35,Rash Driving,car,RED,2026-02-14T00:04:25
772,36,Rash Driving,bus,RED,2026-02-14T00:04:25
772,37,Rash Driving,car,RED,2026-02-14T00:04:25
780,41,Red Light Jump,car,RED,2026-02-14T00:04:26
784,27,Rash Driving,car,RED,2026-02-14T00:04:27
784,44,Rash Driving,bike,RED,2026-02-14T00:04:27
796,35,Rash Driving,car,RED,2026-02-14T00:04:29
796,41,Rash Driving,car,RED,2026-02-14T00:04:29
800,43,Rash Driving,bike,RED,2026-02-14T00:04:30
804,36,Rash Driving,bus,RED,2026-02-14T00:04:31
804,42,Red Light Jump,truck,RED,2026-02-14T00:04:31
808,37,Red Light Jump,car,RED,2026-02-14T00:04:31
812,27,Rash Driving,car,RED,2026-02-14T00:04:33
812,29,Rash Driving,bike,RED,2026-02-14T00:04:33
812,45,Rash Driving,bike,RED,2026-02-14T00:04:33
