frame_id,track_id,vehicle_type,bbox,center_x,center_y,timestamp,frame,camera_id,location,cars,bikes,buses,trucks,total_vehicles,queue_count,queue_density,signal_state,red_light_violations,rash_driving,violation_type
4,1,car,"233,261,78,82",272.0,302.0,2026-02-14T00:02:53,4,CAM-01,Primary Junction,4,3,0,0,7,4,2.143347050754458e-05,RED,11,212,
4,2,car,"2,486,175,52",89.5,512.0,2026-02-14T00:02:53,4,CAM-01,Primary Junction,4,3,0,0,7,4,2.143347050754458e-05,RED,11,212,
4,3,car,"427,307,118,111",486.0,362.5,2026-02-14T00:02:53,4,CAM-01,Primary Junction,4,3,0,0,7,4,2.143347050754458e-05,RED,11,212,
4,4,car,"130,269,90,78",175.0,308.0,2026-02-14T00:02:53,4,CAM-01,Primary Junction,4,3,0,0,7,4,2.143347050754458e-05,RED,11,212,
4,5,bike,"372,286,32,62",388.0,317.0,2026-02-14T00:02:53,4,CAM-01,Primary Junction,4,3,0,0,7,4,2.143347050754458e-05,RED,11,212,
4,6,bike,"528,465,63,75",559.5,502.5,2026-02-14T00:02:53,4,CAM-01,Primary Junction,4,3,0,0,7,4,2.143347050754458e-05,RED,11,212,
4,7,bike,"355,263,47,80",378.5,303.0,2026-02-14T00:02:53,4,CAM-01,Primary Junction,4,3,0,0,7,4,2.143347050754458e-05,RED,11,212,
8,1,car,"236,262,78,84",275.0,304.0,2026-02-14T00:02:53,8,CAM-01,Primary Junction,4,4,0,0,8,7,3.750857338820302e-05,RED,11,212,Rash Driving
8,2,car,"2,494,162,45",83.0,516.5,2026-02-14T00:02:53,8,CAM-01,Primary Junction,4,4,0,0,8,7,3.750857338820302e-05,RED,11,212,Rash Driving
8,3,car,"428,311,124,112",490.0,367.0,2026-02-14T00:02:53,8,CAM-01,Primary Junction,4,4,0,0,8,7,3.750857338820302e-05,RED,11,212,Rash Driving
8,4,car,"132,271,90,85",177.0,313.5,2026-02-14T00:02:53,8,CAM-01,Primary Junction,4,4,0,0,8,7,3.750857338820302e-05,RED,11,212,Rash Driving
8,5,bike,"374,297,31,54",389.5,324.0,2026-02-14T00:02:53,8,CAM-01,Primary Junction,4,4,0,0,8,7,3.750857338820302e-05,RED,11,212,Rash Driving
8,6,bike,"536,472,66,66",569.0,505.0,2026-02-14T00:02:53,8,CAM-01,Primary Junction,4,4,0,0,8,7,3.750857338820302e-05,RED,11,212,Rash Driving
8,8,bike,"227,384,38,75",246.0,421.5,2026-02-14T00:02:53,8,CAM-01,Primary Junction,4,4,0,0,8,7,3.750857338820302e-05,RED,11,212,
8,9,bike,"154,398,33,62",170.5,429.0,2026-02-14T00:02:53,8,CAM-01,Primary Junction,4,4,0,0,8,7,3.750857338820302e-05,RED,11,212,
12,1,car,"237,265,79,82",276.5,306.0,2026-02-14T00:02:53,12,CAM-01,Primary Junction,4,4,0,0,8,6,3.2150205761316875e-05,RED,11,212,
12,2,car,"2,503,145,34",74.5,520.0,2026-02-14T00:02:53,12,CAM-01,Primary Junction,4,4,0,0,8,6,3.2150205761316875e-05,RED,11,212,
12,3,car,"435,314,121,114",495.5,371.0,2026-02-14T00:02:53,12,CAM-01,Primary Junction,4,4,0,0,8,6,3.2150205761316875e-05,RED,11,212,
12,4,car,"138,275,87,69",181.5,309.5,2026-02-14T00:02:53,12,CAM-01,Primary Junction,4,4,0,0,8,6,3.2150205761316875e-05,RED,11,212,
12,5,bike,"371,288,36,66",389.0,321.0,2026-02-14T00:02:53,12,CAM-01,Primary Junction,4,4,0,0,8,6,3.2150205761316875e-05,RED,11,212,
12,6,bike,"520,447,85,91",562.5,492.5,2026-02-14T00:02:53,12,CAM-01,Primary Junction,4,4,0,0,8,6,3.2150205761316875e-05,RED,11,212,
12,8,bike,"224,391,40,73",244.0,427.5,2026-02-14T00:02:53,12,CAM-01,Primary Junction,4,4,0,0,8,6,3.2150205761316875e-05,RED,11,212,Rash Driving
12,9,bike,"147,393,40,73",167.0,429.5,2026-02-14T00:02:53,12,CAM-01,Primary Junction,4,4,0,0,8,6,3.2150205761316875e-05,RED,11,212,Rash Driving
16,1,car,"240,266,79,85",279.5,308.5,2026-02-14T00:02:53,16,CAM-01,Primary Junction,3,3,0,0,6,4,2.143347050754458e-05,RED,11,212,
16,3,car,"441,317,119,118",500.5,376.0,2026-02-14T00:02:53,16,CAM-01,Primary Junction,3,3,0,0,6,4,2.143347050754458e-05,RED,11,212,
16,4,car,"135,274,88,76",179.0,312.0,2026-02-14T00:02:53,16,CAM-01,Primary Junction,3,3,0,0,6,4,2.143347050754458e-05,RED,11,212,
16,6,bike,"526,427,68,89",560.0,471.5,2026-02-14T00:02:53,16,CAM-01,Primary Junction,3,3,0,0,6,4,2.143347050754458e-05,RED,11,212,
16,8,bike,"222,393,40,74",242.0,430.0,2026-02-14T00:02:53,16,CAM-01,Primary Junction,3,3,0,0,6,4,2.143347050754458e-05,RED,11,212,
16,9,bike,"143,395,42,69",164.0,429.5,2026-02-14T00:02:53,16,CAM-01,Primary Junction,3,3,0,0,6,4,2.143347050754458e-05,RED,11,212,
20,1,car,"242,268,80,87",282.0,311.5,2026-02-14T00:02:53,20,CAM-01,Primary Junction,3,4,0,0,7,5,2.6791838134430726e-05,RED,11,212,
20,3,car,"436,317,130,125",501.0,379.5,2026-02-14T00:02:53,20,CAM-01,Primary Junction,3,4,0,0,7,5,2.6791838134430726e-05,RED,11,212,
20,4,car,"136,274,88,77",180.0,312.5,2026-02-14T00:02:53,20,CAM-01,Primary Junction,3,4,0,0,7,5,2.6791838134430726e-05,RED,11,212,
20,5,bike,"348,343,40,89",368.0,387.5,2026-02-14T00:02:53,20,CAM-01,Primary Junction,3,4,0,0,7,5,2.6791838134430726e-05,RED,11,212,
20,6,bike,"533,436,75,96",570.5,484.0,2026-02-14T00:02:53,20,CAM-01,Primary Junction,3,4,0,0,7,5,2.6791838134430726e-05,RED,11,212,
20,8,bike,"218,379,41,91",238.5,424.5,2026-02-14T00:02:53,20,CAM-01,Primary Junction,3,4,0,0,7,5,2.6791838134430726e-05,RED,11,212,
20,9,bike,"136,377,45,70",158.5,412.0,2026-02-14T00:02:53,20,CAM-01,Primary Junction,3,4,0,0,7,5,2.6791838134430726e-05,RED,11,212,
24,1,car,"246,270,78,86",285.0,313.0,2026-02-14T00:02:53,24,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
24,3,car,"441,320,129,126",505.5,383.0,2026-02-14T00:02:53,24,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
24,4,car,"137,276,90,75",182.0,313.5,2026-02-14T00:02:53,24,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
24,5,bike,"350,364,40,82",370.0,405.0,2026-02-14T00:02:53,24,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
24,6,bike,"541,452,84,87",583.0,495.5,2026-02-14T00:02:53,24,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
24,8,bike,"215,397,41,85",235.5,439.5,2026-02-14T00:02:53,24,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
24,9,bike,"133,391,45,93",155.5,437.5,2026-02-14T00:02:53,24,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
28,1,car,"249,278,79,84",288.5,320.0,2026-02-14T00:02:53,28,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
28,3,car,"442,322,133,128",508.5,386.0,2026-02-14T00:02:53,28,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
28,4,car,"140,277,87,75",183.5,314.5,2026-02-14T00:02:53,28,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
28,5,bike,"354,391,38,68",373.0,425.0,2026-02-14T00:02:53,28,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
28,6,bike,"550,446,78,93",589.0,492.5,2026-02-14T00:02:53,28,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
28,8,bike,"209,409,45,75",231.5,446.5,2026-02-14T00:02:53,28,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
28,9,bike,"127,395,46,72",150.0,431.0,2026-02-14T00:02:53,28,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
32,1,car,"250,277,77,88",288.5,321.0,2026-02-14T00:02:54,32,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
32,3,car,"444,329,136,126",512.0,392.0,2026-02-14T00:02:54,32,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
32,4,car,"141,279,89,75",185.5,316.5,2026-02-14T00:02:54,32,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
32,5,bike,"356,373,41,88",376.5,417.0,2026-02-14T00:02:54,32,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
32,6,bike,"556,481,76,59",594.0,510.5,2026-02-14T00:02:54,32,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
32,8,bike,"204,392,48,101",228.0,442.5,2026-02-14T00:02:54,32,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
32,9,bike,"121,401,47,72",144.5,437.0,2026-02-14T00:02:54,32,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
36,1,car,"251,277,78,94",290.0,324.0,2026-02-14T00:02:54,36,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,Rash Driving
36,3,car,"449,330,108,93",503.0,376.5,2026-02-14T00:02:54,36,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,Rash Driving
36,4,car,"141,281,89,76",185.5,319.0,2026-02-14T00:02:54,36,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,Rash Driving
36,5,bike,"361,396,41,67",381.5,429.5,2026-02-14T00:02:54,36,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
36,7,bike,"388,286,38,81",407.0,326.5,2026-02-14T00:02:54,36,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,Rash Driving
36,8,bike,"201,423,45,82",223.5,464.0,2026-02-14T00:02:54,36,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
36,9,bike,"114,407,48,73",138.0,443.5,2026-02-14T00:02:54,36,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
40,1,car,"252,278,79,96",291.5,326.0,2026-02-14T00:02:54,40,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
40,3,car,"451,334,140,133",521.0,400.5,2026-02-14T00:02:54,40,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
40,4,car,"146,283,84,76",188.0,321.0,2026-02-14T00:02:54,40,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
40,5,bike,"364,381,43,89",385.5,425.5,2026-02-14T00:02:54,40,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,Rash Driving
40,7,bike,"390,306,36,65",408.0,338.5,2026-02-14T00:02:54,40,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
40,8,bike,"196,432,47,77",219.5,470.5,2026-02-14T00:02:54,40,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,Rash Driving
40,9,bike,"104,410,54,76",131.0,448.0,2026-02-14T00:02:54,40,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,Rash Driving
44,1,car,"253,282,80,95",293.0,329.5,2026-02-14T00:02:54,44,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,RED,11,212,
44,3,car,"485,375,111,99",540.5,424.5,2026-02-14T00:02:54,44,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,RED,11,212,
44,4,car,"147,285,84,76",189.0,323.0,2026-02-14T00:02:54,44,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,RED,11,212,
44,5,bike,"366,412,44,69",388.0,446.5,2026-02-14T00:02:54,44,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,RED,11,212,
44,7,bike,"393,312,32,60",409.0,342.0,2026-02-14T00:02:54,44,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,RED,11,212,
44,9,bike,"100,424,51,72",125.5,460.0,2026-02-14T00:02:54,44,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,RED,11,212,
48,1,car,"255,284,79,95",294.5,331.5,2026-02-14T00:02:54,48,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
48,3,car,"469,361,132,119",535.0,420.5,2026-02-14T00:02:54,48,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
48,4,car,"145,285,87,78",188.5,324.0,2026-02-14T00:02:54,48,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
48,5,bike,"369,411,46,76",392.0,449.0,2026-02-14T00:02:54,48,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
48,7,bike,"396,306,40,68",416.0,340.0,2026-02-14T00:02:54,48,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
48,8,bike,"184,426,52,90",210.0,471.0,2026-02-14T00:02:54,48,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
48,9,bike,"91,425,54,82",118.0,466.0,2026-02-14T00:02:54,48,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
52,1,car,"259,292,77,96",297.5,340.0,2026-02-14T00:02:54,52,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
52,3,car,"462,341,145,145",534.5,413.5,2026-02-14T00:02:54,52,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
52,4,car,"148,284,84,83",190.0,325.5,2026-02-14T00:02:54,52,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
52,5,bike,"374,426,49,68",398.5,460.0,2026-02-14T00:02:54,52,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
52,7,bike,"397,290,47,64",420.5,322.0,2026-02-14T00:02:54,52,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
52,8,bike,"179,447,51,87",204.5,490.5,2026-02-14T00:02:54,52,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
52,9,bike,"83,437,57,100",111.5,487.0,2026-02-14T00:02:54,52,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
56,1,car,"261,307,73,85",297.5,349.5,2026-02-14T00:02:54,56,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
56,3,car,"467,347,146,146",540.0,420.0,2026-02-14T00:02:54,56,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
56,4,car,"150,287,83,83",191.5,328.5,2026-02-14T00:02:54,56,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
56,5,bike,"378,399,49,113",402.5,455.5,2026-02-14T00:02:54,56,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
56,7,bike,"398,295,50,74",423.0,332.0,2026-02-14T00:02:54,56,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
56,8,bike,"173,463,52,75",199.0,500.5,2026-02-14T00:02:54,56,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
56,9,bike,"72,442,62,95",103.0,489.5,2026-02-14T00:02:54,56,CAM-01,Primary Junction,3,4,0,0,7,7,3.750857338820302e-05,RED,11,212,
60,1,car,"260,296,76,101",298.0,346.5,2026-02-14T00:02:54,60,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,RED,11,212,
60,3,car,"468,349,152,152",544.0,425.0,2026-02-14T00:02:54,60,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,RED,11,212,
60,4,car,"148,289,83,83",189.5,330.5,2026-02-14T00:02:54,60,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,RED,11,212,
60,7,bike,"399,307,43,75",420.5,344.5,2026-02-14T00:02:54,60,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,RED,11,212,
60,8,bike,"166,467,53,71",192.5,502.5,2026-02-14T00:02:54,60,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,RED,11,212,
60,9,bike,"63,449,64,88",95.0,493.0,2026-02-14T00:02:54,60,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,RED,11,212,
64,1,car,"260,296,77,108",298.5,350.0,2026-02-14T00:02:54,64,CAM-01,Primary Junction,3,3,0,0,6,5,2.6791838134430726e-05,RED,11,212,Rash Driving
64,3,car,"493,375,132,132",559.0,441.0,2026-02-14T00:02:54,64,CAM-01,Primary Junction,3,3,0,0,6,5,2.6791838134430726e-05,RED,11,212,Rash Driving
64,4,car,"147,292,84,82",189.0,333.0,2026-02-14T00:02:54,64,CAM-01,Primary Junction,3,3,0,0,6,5,2.6791838134430726e-05,RED,11,212,Rash Driving
64,7,bike,"400,297,61,85",430.5,339.5,2026-02-14T00:02:54,64,CAM-01,Primary Junction,3,3,0,0,6,5,2.6791838134430726e-05,RED,11,212,Rash Driving
64,9,bike,"52,460,67,80",85.5,500.0,2026-02-14T00:02:54,64,CAM-01,Primary Junction,3,3,0,0,6,5,2.6791838134430726e-05,RED,11,212,
64,10,bike,"336,269,36,58",354.0,298.0,2026-02-14T00:02:54,64,CAM-01,Primary Junction,3,3,0,0,6,5,2.6791838134430726e-05,RED,11,212,
68,1,car,"261,302,77,105",299.5,354.5,2026-02-14T00:02:55,68,CAM-01,Primary Junction,4,2,0,0,6,5,2.6791838134430726e-05,RED,11,212,
68,3,car,"488,360,143,155",559.5,437.5,2026-02-14T00:02:55,68,CAM-01,Primary Junction,4,2,0,0,6,5,2.6791838134430726e-05,RED,11,212,
68,4,car,"145,293,86,83",188.0,334.5,2026-02-14T00:02:55,68,CAM-01,Primary Junction,4,2,0,0,6,5,2.6791838134430726e-05,RED,11,212,
68,7,bike,"405,326,36,61",423.0,356.5,2026-02-14T00:02:55,68,CAM-01,Primary Junction,4,2,0,0,6,5,2.6791838134430726e-05,RED,11,212,
68,9,bike,"38,463,71,77",73.5,501.5,2026-02-14T00:02:55,68,CAM-01,Primary Junction,4,2,0,0,6,5,2.6791838134430726e-05,RED,11,212,Rash Driving
68,10,car,"246,205,42,29",267.0,219.5,2026-02-14T00:02:55,68,CAM-01,Primary Junction,4,2,0,0,6,5,2.6791838134430726e-05,RED,11,212,Red Light Jump|Rash Driving
72,1,car,"261,305,76,111",299.0,360.5,2026-02-14T00:02:55,72,CAM-01,Primary Junction,3,2,0,0,5,5,2.6791838134430726e-05,RED,11,212,
72,3,car,"479,365,160,159",559.0,444.5,2026-02-14T00:02:55,72,CAM-01,Primary Junction,3,2,0,0,5,5,2.6791838134430726e-05,RED,11,212,
72,4,car,"144,294,87,85",187.5,336.5,2026-02-14T00:02:55,72,CAM-01,Primary Junction,3,2,0,0,5,5,2.6791838134430726e-05,RED,11,212,
72,5,bike,"398,486,52,53",424.0,512.5,2026-02-14T00:02:55,72,CAM-01,Primary Junction,3,2,0,0,5,5,2.6791838134430726e-05,RED,11,212,
72,7,bike,"406,301,61,87",436.5,344.5,2026-02-14T00:02:55,72,CAM-01,Primary Junction,3,2,0,0,5,5,2.6791838134430726e-05,RED,11,212,
76,3,car,"481,366,164,164",563.0,448.0,2026-02-14T00:02:55,76,CAM-01,Primary Junction,2,1,0,0,3,3,1.6075102880658438e-05,GREEN,11,212,
76,4,car,"142,296,87,87",185.5,339.5,2026-02-14T00:02:55,76,CAM-01,Primary Junction,2,1,0,0,3,3,1.6075102880658438e-05,GREEN,11,212,
76,7,bike,"408,325,40,68",428.0,359.0,2026-02-14T00:02:55,76,CAM-01,Primary Junction,2,1,0,0,3,3,1.6075102880658438e-05,GREEN,11,212,
80,1,bike,"347,271,40,62",367.0,302.0,2026-02-14T00:02:55,80,CAM-01,Primary Junction,2,3,0,0,5,4,2.143347050754458e-05,GREEN,11,212,
80,3,car,"483,370,171,168",568.5,454.0,2026-02-14T00:02:55,80,CAM-01,Primary Junction,2,3,0,0,5,4,2.143347050754458e-05,GREEN,11,212,
80,4,car,"142,298,88,87",186.0,341.5,2026-02-14T00:02:55,80,CAM-01,Primary Junction,2,3,0,0,5,4,2.143347050754458e-05,GREEN,11,212,
80,7,bike,"412,326,37,70",430.5,361.0,2026-02-14T00:02:55,80,CAM-01,Primary Junction,2,3,0,0,5,4,2.143347050754458e-05,GREEN,11,212,
80,11,bike,"431,302,46,68",454.0,336.0,2026-02-14T00:02:55,80,CAM-01,Primary Junction,2,3,0,0,5,4,2.143347050754458e-05,GREEN,11,212,
84,1,bike,"350,271,42,66",371.0,304.0,2026-02-14T00:02:55,84,CAM-01,Primary Junction,2,3,0,1,6,5,2.6791838134430726e-05,GREEN,11,212,
84,3,car,"488,373,174,167",575.0,456.5,2026-02-14T00:02:55,84,CAM-01,Primary Junction,2,3,0,1,6,5,2.6791838134430726e-05,GREEN,11,212,
84,4,car,"143,298,84,90",185.0,343.0,2026-02-14T00:02:55,84,CAM-01,Primary Junction,2,3,0,1,6,5,2.6791838134430726e-05,GREEN,11,212,
84,7,bike,"416,328,36,74",434.0,365.0,2026-02-14T00:02:55,84,CAM-01,Primary Junction,2,3,0,1,6,5,2.6791838134430726e-05,GREEN,11,212,
84,11,bike,"444,309,39,66",463.5,342.0,2026-02-14T00:02:55,84,CAM-01,Primary Junction,2,3,0,1,6,5,2.6791838134430726e-05,GREEN,11,212,Rash Driving
84,12,truck,"254,316,82,119",295.0,375.5,2026-02-14T00:02:55,84,CAM-01,Primary Junction,2,3,0,1,6,5,2.6791838134430726e-05,GREEN,11,212,
88,1,bike,"355,279,40,62",375.0,310.0,2026-02-14T00:02:55,88,CAM-01,Primary Junction,4,3,0,1,8,6,3.2150205761316875e-05,GREEN,11,212,
88,3,car,"493,379,175,159",580.5,458.5,2026-02-14T00:02:55,88,CAM-01,Primary Junction,4,3,0,1,8,6,3.2150205761316875e-05,GREEN,11,212,
88,4,car,"140,301,86,89",183.0,345.5,2026-02-14T00:02:55,88,CAM-01,Primary Junction,4,3,0,1,8,6,3.2150205761316875e-05,GREEN,11,212,
88,7,bike,"419,331,39,73",438.5,367.5,2026-02-14T00:02:55,88,CAM-01,Primary Junction,4,3,0,1,8,6,3.2150205761316875e-05,GREEN,11,212,
88,10,car,"184,206,46,43",207.0,227.5,2026-02-14T00:02:55,88,CAM-01,Primary Junction,4,3,0,1,8,6,3.2150205761316875e-05,GREEN,11,212,
88,11,bike,"448,319,39,58",467.5,348.0,2026-02-14T00:02:55,88,CAM-01,Primary Junction,4,3,0,1,8,6,3.2150205761316875e-05,GREEN,11,212,
88,12,truck,"251,320,84,125",293.0,382.5,2026-02-14T00:02:55,88,CAM-01,Primary Junction,4,3,0,1,8,6,3.2150205761316875e-05,GREEN,11,212,Rash Driving
88,13,car,"802,315,63,34",833.5,332.0,2026-02-14T00:02:55,88,CAM-01,Primary Junction,4,3,0,1,8,6,3.2150205761316875e-05,GREEN,11,212,
92,1,bike,"359,281,38,61",378.0,311.5,2026-02-14T00:02:55,92,CAM-01,Primary Junction,2,2,0,1,5,4,2.143347050754458e-05,GREEN,11,212,
92,3,car,"499,379,179,159",588.5,458.5,2026-02-14T00:02:55,92,CAM-01,Primary Junction,2,2,0,1,5,4,2.143347050754458e-05,GREEN,11,212,Rash Driving
92,4,car,"141,303,84,88",183.0,347.0,2026-02-14T00:02:55,92,CAM-01,Primary Junction,2,2,0,1,5,4,2.143347050754458e-05,GREEN,11,212,
92,7,bike,"424,336,40,73",444.0,372.5,2026-02-14T00:02:55,92,CAM-01,Primary Junction,2,2,0,1,5,4,2.143347050754458e-05,GREEN,11,212,Rash Driving
92,12,truck,"248,321,88,131",292.0,386.5,2026-02-14T00:02:55,92,CAM-01,Primary Junction,2,2,0,1,5,4,2.143347050754458e-05,GREEN,11,212,
96,1,bike,"362,284,39,59",381.5,313.5,2026-02-14T00:02:56,96,CAM-01,Primary Junction,2,2,0,0,4,4,2.143347050754458e-05,GREEN,11,212,Rash Driving
96,3,car,"502,385,182,154",593.0,462.0,2026-02-14T00:02:56,96,CAM-01,Primary Junction,2,2,0,0,4,4,2.143347050754458e-05,GREEN,11,212,
96,4,car,"139,304,86,87",182.0,347.5,2026-02-14T00:02:56,96,CAM-01,Primary Junction,2,2,0,0,4,4,2.143347050754458e-05,GREEN,11,212,Rash Driving
96,7,bike,"426,335,42,76",447.0,373.0,2026-02-14T00:02:56,96,CAM-01,Primary Junction,2,2,0,0,4,4,2.143347050754458e-05,GREEN,11,212,
100,1,bike,"363,287,44,60",385.0,317.0,2026-02-14T00:02:56,100,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,GREEN,11,212,
100,3,car,"507,390,185,150",599.5,465.0,2026-02-14T00:02:56,100,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,GREEN,11,212,
100,4,car,"137,308,87,90",180.5,353.0,2026-02-14T00:02:56,100,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,GREEN,11,212,
100,7,bike,"429,338,47,77",452.5,376.5,2026-02-14T00:02:56,100,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,GREEN,11,212,
100,11,bike,"463,319,40,70",483.0,354.0,2026-02-14T00:02:56,100,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,GREEN,11,212,
100,12,car,"239,367,94,101",286.0,417.5,2026-02-14T00:02:56,100,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,GREEN,11,212,
104,1,bike,"365,288,45,58",387.5,317.0,2026-02-14T00:02:56,104,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,GREEN,11,212,
104,3,car,"510,398,192,142",606.0,469.0,2026-02-14T00:02:56,104,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,GREEN,11,212,
104,4,car,"134,309,88,95",178.0,356.5,2026-02-14T00:02:56,104,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,GREEN,11,212,
104,7,bike,"436,346,41,74",456.5,383.0,2026-02-14T00:02:56,104,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,GREEN,11,212,
104,11,bike,"466,322,42,67",487.0,355.5,2026-02-14T00:02:56,104,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,GREEN,11,212,
104,12,car,"235,377,98,100",284.0,427.0,2026-02-14T00:02:56,104,CAM-01,Primary Junction,3,3,0,0,6,6,3.2150205761316875e-05,GREEN,11,212,
