frame,track_id,violation_type,vehicle_type,signal_state,timestamp
230,11,Rash Driving,car,GREEN,2026-02-19T21:58:11
230,15,Rash Driving,car,GREEN,2026-02-19T21:58:11
230,16,Rash Driving,car,GREEN,2026-02-19T21:58:11
230,19,Rash Driving,car,GREEN,2026-02-19T21:58:11
230,21,Rash Driving,car,GREEN,2026-02-19T21:58:11
240,5,Red Light Jump,car,RED,2026-02-19T21:58:11
240,5,Rash Driving,car,RED,2026-02-19T21:58:11
240,7,Rash Driving,car,RED,2026-02-19T21:58:11
240,9,Rash Driving,car,RED,2026-02-19T21:58:11
240,10,Rash Driving,car,RED,2026-02-19T21:58:11
240,11,Rash Driving,car,RED,2026-02-19T21:58:11
240,12,Rash Driving,car,RED,2026-02-19T21:58:11
240,15,Rash Driving,car,RED,2026-02-19T21:58:11
240,21,Rash Driving,car,RED,2026-02-19T21:58:11
240,22,Red Light Jump,car,RED,2026-02-19T21:58:11
240,22,Rash Driving,car,RED,2026-02-19T21:58:11
250,7,Rash Driving,car,RED,2026-02-19T21:58:12
250,8,Rash Driving,car,RED,2026-02-19T21:58:12
250,10,Rash Driving,car,RED,2026-02-19T21:58:12
250,11,Rash Driving,car,RED,2026-02-19T21:58:12
250,21,Rash Driving,car,RED,2026-02-19T21:58:12
250,22,Rash Driving,car,RED,2026-02-19T21:58:12
260,7,Rash Driving,car,GREEN,2026-02-19T21:58:13
260,8,Rash Driving,car,GREEN,2026-02-19T21:58:13
260,10,Rash Driving,car,GREEN,2026-02-19T21:58:13
260,15,Rash Driving,car,GREEN,2026-02-19T21:58:13
260,22,Rash Driving,car,GREEN,2026-02-19T21:58:13
270,5,Rash Driving,car,RED,2026-02-19T21:58:13
270,8,Rash Driving,car,RED,2026-02-19T21:58:13
270,12,Rash Driving,car,RED,2026-02-19T21:58:13
270,15,Rash Driving,car,RED,2026-02-19T21:58:13
270,16,Red Light Jump,car,RED,2026-02-19T21:58:13
270,16,Rash Driving,car,RED,2026-02-19T21:58:13
270,17,Rash Driving,car,RED,2026-02-19T21:58:13
270,19,Rash Driving,car,RED,2026-02-19T21:58:13
270,21,Rash Driving,car,RED,2026-02-19T21:58:13
270,22,Rash Driving,car,RED,2026-02-19T21:58:13
280,5,Rash Driving,car,GREEN,2026-02-19T21:58:14
280,9,Rash Driving,car,GREEN,2026-02-19T21:58:14
280,13,Rash Driving,car,GREEN,2026-02-19T21:58:14
280,16,Rash Driving,car,GREEN,2026-02-19T21:58:14
280,22,Rash Driving,car,GREEN,2026-02-19T21:58:14
