frame,track_id,violation_type,vehicle_type,signal_state,timestamp
555,9,Rash Driving,bike,GREEN,2026-02-14T01:05:46
555,11,Rash Driving,bike,GREEN,2026-02-14T01:05:46
570,3,Rash Driving,bike,RED,2026-02-14T01:05:47
570,5,Rash Driving,truck,RED,2026-02-14T01:05:47
570,10,Red Light Jump,bus,RED,2026-02-14T01:05:47
585,1,Rash Driving,car,GREEN,2026-02-14T01:05:47
585,6,Rash Driving,truck,GREEN,2026-02-14T01:05:47
585,10,Rash Driving,bus,GREEN,2026-02-14T01:05:47
600,2,Rash Driving,bike,RED,2026-02-14T01:05:48
600,3,Rash Driving,bike,RED,2026-02-14T01:05:48
600,4,Rash Driving,bike,RED,2026-02-14T01:05:48
600,9,Rash Driving,bike,RED,2026-02-14T01:05:48
615,1,Rash Driving,car,RED,2026-02-14T01:05:48
615,10,Rash Driving,bus,RED,2026-02-14T01:05:48
630,5,Rash Driving,truck,GREEN,2026-02-14T01:05:49
630,9,Rash Driving,bike,GREEN,2026-02-14T01:05:49
630,12,Rash Driving,car,GREEN,2026-02-14T01:05:49
645,2,Rash Driving,bike,RED,2026-02-14T01:05:49
645,6,Rash Driving,bus,RED,2026-02-14T01:05:49
645,11,Rash Driving,bike,RED,2026-02-14T01:05:49
660,4,Rash Driving,bike,GREEN,2026-02-14T01:05:50
660,5,Rash Driving,car,GREEN,2026-02-14T01:05:50
660,12,Rash Driving,car,GREEN,2026-02-14T01:05:50
675,14,Rash Driving,car,GREEN,2026-02-14T01:05:50
690,9,Rash Driving,bike,RED,2026-02-14T01:05:51
690,10,Rash Driving,car,RED,2026-02-14T01:05:51
690,12,Rash Driving,car,RED,2026-02-14T01:05:51
720,2,Rash Driving,bike,RED,2026-02-14T01:05:52
720,3,Rash Driving,car,RED,2026-02-14T01:05:52
720,10,Red Light Jump,truck,RED,2026-02-14T01:05:52
720,10,Rash Driving,truck,RED,2026-02-14T01:05:52
720,12,Rash Driving,car,RED,2026-02-14T01:05:52
720,14,Rash Driving,car,RED,2026-02-14T01:05:52
735,1,Rash Driving,car,RED,2026-02-14T01:05:53
735,13,Red Light Jump,car,RED,2026-02-14T01:05:53
735,13,Rash Driving,car,RED,2026-02-14T01:05:53
750,4,Rash Driving,bike,GREEN,2026-02-14T01:05:53
750,12,Rash Driving,car,GREEN,2026-02-14T01:05:53
750,14,Rash Driving,car,GREEN,2026-02-14T01:05:53
765,6,Rash Driving,bus,RED,2026-02-14T01:05:54
765,9,Rash Driving,bike,RED,2026-02-14T01:05:54
780,1,Rash Driving,car,GREEN,2026-02-14T01:05:54
780,14,Rash Driving,car,GREEN,2026-02-14T01:05:54
795,9,Rash Driving,bike,GREEN,2026-02-14T01:05:55
810,1,Red Light Jump,car,RED,2026-02-14T01:05:55
810,2,Rash Driving,bike,RED,2026-02-14T01:05:55
810,6,Rash Driving,truck,RED,2026-02-14T01:05:55
810,12,Rash Driving,car,RED,2026-02-14T01:05:55
810,14,Rash Driving,car,RED,2026-02-14T01:05:55
