frame_id,track_id,vehicle_type,bbox,center_x,center_y,timestamp
240,6,bike,"176,198,15,30",183.5,213.0,2026-02-14T01:05:35
240,8,car,"182,157,53,37",208.5,175.5,2026-02-14T01:05:35
240,10,bike,"62,214,28,28",76.0,228.0,2026-02-14T01:05:35
255,2,bike,"76,255,31,36",91.5,273.0,2026-02-14T01:05:36
255,3,bike,"322,238,27,35",335.5,255.5,2026-02-14T01:05:36
255,6,bike,"173,207,20,35",183.0,224.5,2026-02-14T01:05:36
255,7,bike,"358,219,31,46",373.5,242.0,2026-02-14T01:05:36
255,8,car,"183,161,60,40",213.0,181.0,2026-02-14T01:05:36
255,9,bike,"118,222,22,39",129.0,241.5,2026-02-14T01:05:36
255,10,bike,"50,219,31,34",65.5,236.0,2026-02-14T01:05:36
270,2,bike,"90,216,23,33",101.5,232.5,2026-02-14T01:05:36
270,6,bike,"170,219,21,40",180.5,239.0,2026-02-14T01:05:36
270,8,car,"196,165,55,42",223.5,186.0,2026-02-14T01:05:36
270,9,bike,"106,222,27,54",119.5,249.0,2026-02-14T01:05:36
270,10,bike,"32,219,40,47",52.0,242.5,2026-02-14T01:05:36
270,11,bike,"137,194,16,38",145.0,213.0,2026-02-14T01:05:36
285,1,car,"63,145,28,28",77.0,159.0,2026-02-14T01:05:37
285,6,bike,"159,226,27,47",172.5,249.5,2026-02-14T01:05:37
285,8,car,"202,171,58,44",231.0,193.0,2026-02-14T01:05:37
285,9,bike,"92,240,30,52",107.0,266.0,2026-02-14T01:05:37
285,10,bike,"14,224,47,55",37.5,251.5,2026-02-14T01:05:37
285,11,bike,"132,200,20,43",142.0,221.5,2026-02-14T01:05:37
300,1,car,"63,146,30,29",78.0,160.5,2026-02-14T01:05:37
300,6,bike,"191,190,21,46",201.5,213.0,2026-02-14T01:05:37
300,8,car,"207,176,62,47",238.0,199.5,2026-02-14T01:05:37
300,9,bike,"66,242,42,50",87.0,267.0,2026-02-14T01:05:37
300,10,bike,"0,230,47,60",23.5,260.0,2026-02-14T01:05:37
300,11,bike,"126,208,22,46",137.0,231.0,2026-02-14T01:05:37
315,1,car,"68,147,29,27",82.5,160.5,2026-02-14T01:05:38
315,6,bike,"199,209,22,43",210.0,230.5,2026-02-14T01:05:38
315,8,car,"216,181,65,53",248.5,207.5,2026-02-14T01:05:38
315,10,car,"0,243,27,48",13.5,267.0,2026-02-14T01:05:38
315,11,bike,"119,219,23,44",130.5,241.0,2026-02-14T01:05:38
330,1,car,"65,147,37,36",83.5,165.0,2026-02-14T01:05:38
330,2,bike,"82,187,18,42",91.0,208.0,2026-02-14T01:05:38
330,6,bike,"208,213,25,53",220.5,239.5,2026-02-14T01:05:38
330,8,car,"223,189,71,56",258.5,217.0,2026-02-14T01:05:38
330,9,bike,"45,212,33,47",61.5,235.5,2026-02-14T01:05:38
330,11,bike,"109,231,26,49",122.0,255.5,2026-02-14T01:05:38
330,12,bike,"131,175,17,38",139.5,194.0,2026-02-14T01:05:38
345,1,car,"66,147,38,39",85.0,166.5,2026-02-14T01:05:39
345,8,car,"231,197,78,63",270.0,228.5,2026-02-14T01:05:39
345,9,bike,"23,222,36,48",41.0,246.0,2026-02-14T01:05:39
345,11,bike,"95,249,30,42",110.0,270.0,2026-02-14T01:05:39
360,1,car,"68,150,37,38",86.5,169.0,2026-02-14T01:05:39
360,2,bike,"156,170,16,39",164.0,189.5,2026-02-14T01:05:39
360,5,car,"266,231,61,43",296.5,252.5,2026-02-14T01:05:39
360,6,bike,"215,165,20,35",225.0,182.5,2026-02-14T01:05:39
360,8,car,"240,206,86,66",283.0,239.0,2026-02-14T01:05:39
360,9,bike,"50,215,30,41",65.0,235.5,2026-02-14T01:05:39
360,10,car,"0,237,37,53",18.5,263.5,2026-02-14T01:05:39
360,12,bike,"129,188,20,43",139.0,209.5,2026-02-14T01:05:39
375,1,car,"66,150,40,41",86.0,170.5,2026-02-14T01:05:40
375,2,bike,"156,176,17,39",164.5,195.5,2026-02-14T01:05:40
375,6,bike,"223,169,22,39",234.0,188.5,2026-02-14T01:05:40
375,8,car,"252,215,94,77",299.0,253.5,2026-02-14T01:05:40
375,9,bike,"70,222,29,45",84.5,244.5,2026-02-14T01:05:40
375,12,bike,"122,191,25,49",134.5,215.5,2026-02-14T01:05:40
390,2,bike,"156,180,19,43",165.5,201.5,2026-02-14T01:05:40
390,6,bike,"235,177,23,39",246.5,196.5,2026-02-14T01:05:40
390,8,car,"264,225,103,67",315.5,258.5,2026-02-14T01:05:40
390,9,bike,"55,234,33,57",71.5,262.5,2026-02-14T01:05:40
390,10,bike,"0,235,38,54",19.0,262.0,2026-02-14T01:05:40
390,12,bike,"117,203,26,50",130.0,228.0,2026-02-14T01:05:40
405,1,car,"68,159,41,36",88.5,177.0,2026-02-14T01:05:41
405,2,bike,"222,168,18,32",231.0,184.0,2026-02-14T01:05:41
405,4,bike,"292,169,18,30",301.0,184.0,2026-02-14T01:05:41
405,6,bike,"248,186,25,41",260.5,206.5,2026-02-14T01:05:41
405,8,car,"278,237,105,55",330.5,264.5,2026-02-14T01:05:41
405,12,bike,"109,213,28,52",123.0,239.0,2026-02-14T01:05:41
420,2,bike,"221,173,16,33",229.0,189.5,2026-02-14T01:05:42
420,6,bike,"265,195,25,44",277.5,217.0,2026-02-14T01:05:42
420,8,car,"294,250,103,42",345.5,271.0,2026-02-14T01:05:42
420,11,bike,"98,225,31,55",113.5,252.5,2026-02-14T01:05:42
435,2,bike,"219,176,19,34",228.5,193.0,2026-02-14T01:05:42
435,4,bike,"270,172,14,34",277.0,189.0,2026-02-14T01:05:42
435,6,bike,"280,204,31,49",295.5,228.5,2026-02-14T01:05:42
435,8,car,"312,264,102,27",363.0,277.5,2026-02-14T01:05:42
435,11,bike,"83,236,35,55",100.5,263.5,2026-02-14T01:05:42
450,1,car,"145,115,34,18",162.0,124.0,2026-02-14T01:05:43
450,2,bike,"219,179,20,33",229.0,195.5,2026-02-14T01:05:43
450,3,bike,"301,221,36,49",319.0,245.5,2026-02-14T01:05:43
450,12,bus,"103,113,37,40",121.5,133.0,2026-02-14T01:05:43
465,2,bike,"165,180,17,39",173.5,199.5,2026-02-14T01:05:43
465,12,bus,"97,112,46,43",120.0,133.5,2026-02-14T01:05:43
480,1,car,"71,188,34,24",88.0,200.0,2026-02-14T01:05:44
480,2,bike,"161,190,18,37",170.0,208.5,2026-02-14T01:05:44
480,4,bike,"215,196,20,35",225.0,213.5,2026-02-14T01:05:44
480,11,bike,"85,212,19,27",94.5,225.5,2026-02-14T01:05:44
480,12,bus,"90,113,55,42",117.5,134.0,2026-02-14T01:05:44
495,1,car,"65,175,43,46",86.5,198.0,2026-02-14T01:05:44
495,2,bike,"158,200,18,38",167.0,219.0,2026-02-14T01:05:44
495,4,bike,"210,203,21,37",220.5,221.5,2026-02-14T01:05:44
495,5,car,"196,152,38,35",215.0,169.5,2026-02-14T01:05:44
495,6,bike,"300,203,22,44",311.0,225.0,2026-02-14T01:05:44
495,9,bike,"178,174,19,35",187.5,191.5,2026-02-14T01:05:44
495,11,bike,"82,218,23,29",93.5,232.5,2026-02-14T01:05:44
510,1,car,"59,176,48,49",83.0,200.5,2026-02-14T01:05:45
510,2,bike,"152,197,22,49",163.0,221.5,2026-02-14T01:05:45
510,4,bike,"207,204,24,46",219.0,227.0,2026-02-14T01:05:45
510,5,car,"190,142,49,49",214.5,166.5,2026-02-14T01:05:45
510,6,truck,"191,142,48,49",215.0,166.5,2026-02-14T01:05:45
510,9,bike,"173,178,20,39",183.0,197.5,2026-02-14T01:05:45
510,10,bike,"125,188,17,36",133.5,206.0,2026-02-14T01:05:45
510,11,bike,"99,233,26,41",112.0,253.5,2026-02-14T01:05:45
510,12,car,"71,150,48,38",95.0,169.0,2026-02-14T01:05:45
525,1,car,"50,182,54,49",77.0,206.5,2026-02-14T01:05:45
525,2,bike,"146,210,21,50",156.5,235.0,2026-02-14T01:05:45
525,3,bike,"323,232,27,46",336.5,255.0,2026-02-14T01:05:45
525,4,bike,"200,210,29,50",214.5,235.0,2026-02-14T01:05:45
525,5,car,"208,159,37,40",226.5,179.0,2026-02-14T01:05:45
525,6,truck,"100,115,53,45",126.5,137.5,2026-02-14T01:05:45
525,9,bike,"170,182,20,41",180.0,202.5,2026-02-14T01:05:45
525,11,bike,"78,249,33,42",94.5,270.0,2026-02-14T01:05:45
525,12,car,"75,152,44,41",97.0,172.5,2026-02-14T01:05:45
540,1,car,"39,183,63,54",70.5,210.0,2026-02-14T01:05:46
540,2,bike,"139,233,22,41",150.0,253.5,2026-02-14T01:05:46
540,4,bike,"194,230,26,47",207.0,253.5,2026-02-14T01:05:46
540,6,truck,"100,116,56,44",128.0,138.0,2026-02-14T01:05:46
540,12,car,"77,156,44,39",99.0,175.5,2026-02-14T01:05:46
555,1,car,"29,188,69,58",63.5,217.0,2026-02-14T01:05:46
555,3,bike,"293,194,20,34",303.0,211.0,2026-02-14T01:05:46
555,5,truck,"208,151,53,60",234.5,181.0,2026-02-14T01:05:46
555,6,car,"64,150,21,17",74.5,158.5,2026-02-14T01:05:46
555,9,bike,"159,191,23,48",170.5,215.0,2026-02-14T01:05:46
555,11,bike,"78,239,25,32",90.5,255.0,2026-02-14T01:05:46
555,12,car,"78,157,44,38",100.0,176.0,2026-02-14T01:05:46
570,1,car,"14,196,72,60",50.0,226.0,2026-02-14T01:05:47
570,3,bike,"304,201,23,40",315.5,221.0,2026-02-14T01:05:47
570,5,truck,"215,155,54,61",242.0,185.5,2026-02-14T01:05:47
570,6,car,"66,151,23,20",77.5,161.0,2026-02-14T01:05:47
570,9,bike,"154,192,23,51",165.5,217.5,2026-02-14T01:05:47
570,10,bus,"89,115,72,51",125.0,140.5,2026-02-14T01:05:47
570,11,bike,"77,226,24,41",89.0,246.5,2026-02-14T01:05:47
570,12,car,"79,159,43,43",100.5,180.5,2026-02-14T01:05:47
585,1,car,"0,202,78,67",39.0,235.5,2026-02-14T01:05:47
585,3,bike,"325,224,17,34",333.5,241.0,2026-02-14T01:05:47
585,5,truck,"220,160,59,64",249.5,192.0,2026-02-14T01:05:47
585,6,truck,"94,116,73,51",130.5,141.5,2026-02-14T01:05:47
585,10,bus,"93,115,73,52",129.5,141.0,2026-02-14T01:05:47
585,12,car,"80,162,44,46",102.0,185.0,2026-02-14T01:05:47
600,1,car,"0,209,68,77",34.0,247.5,2026-02-14T01:05:48
600,2,bike,"140,206,26,57",153.0,234.5,2026-02-14T01:05:48
600,3,bike,"332,235,31,40",347.5,255.0,2026-02-14T01:05:48
600,4,bike,"100,215,23,37",111.5,233.5,2026-02-14T01:05:48
600,5,truck,"227,162,61,73",257.5,198.5,2026-02-14T01:05:48
600,6,truck,"95,116,76,52",133.0,142.0,2026-02-14T01:05:48
600,9,bike,"194,165,18,33",203.0,181.5,2026-02-14T01:05:48
600,10,bus,"95,116,76,52",133.0,142.0,2026-02-14T01:05:48
600,11,bike,"75,235,33,30",91.5,250.0,2026-02-14T01:05:48
600,12,car,"81,164,45,48",103.5,188.0,2026-02-14T01:05:48
600,13,bike,"94,234,16,29",102.0,248.5,2026-02-14T01:05:48
600,14,car,"65,149,31,25",80.5,161.5,2026-02-14T01:05:48
615,1,car,"0,220,54,70",27.0,255.0,2026-02-14T01:05:48
615,4,bike,"93,218,26,38",106.0,237.0,2026-02-14T01:05:48
615,9,bike,"199,175,19,31",208.5,190.5,2026-02-14T01:05:48
615,10,bus,"98,117,80,55",138.0,144.5,2026-02-14T01:05:48
615,12,car,"77,166,45,47",99.5,189.5,2026-02-14T01:05:48
615,13,bike,"87,231,29,31",101.5,246.5,2026-02-14T01:05:48
615,14,car,"65,150,35,25",82.5,162.5,2026-02-14T01:05:48
630,1,car,"0,231,38,60",19.0,261.0,2026-02-14T01:05:49
630,2,bike,"125,223,29,46",139.5,246.0,2026-02-14T01:05:49
630,5,truck,"242,174,71,86",277.5,217.0,2026-02-14T01:05:49
630,9,bike,"204,172,20,38",214.0,191.0,2026-02-14T01:05:49
630,10,truck,"103,119,78,54",142.0,146.0,2026-02-14T01:05:49
630,12,car,"74,173,47,51",97.5,198.5,2026-02-14T01:05:49
630,13,bike,"82,222,29,39",96.5,241.5,2026-02-14T01:05:49
630,14,car,"69,151,33,22",85.5,162.0,2026-02-14T01:05:49
645,2,bike,"141,177,19,38",150.5,196.0,2026-02-14T01:05:49
645,5,truck,"250,181,78,92",289.0,227.0,2026-02-14T01:05:49
645,6,bus,"108,120,78,58",147.0,149.0,2026-02-14T01:05:49
645,10,truck,"106,119,79,60",145.5,149.0,2026-02-14T01:05:49
645,11,bike,"59,258,37,34",77.5,275.0,2026-02-14T01:05:49
645,12,car,"67,172,51,51",92.5,197.5,2026-02-14T01:05:49
645,14,car,"72,150,33,24",88.5,162.0,2026-02-14T01:05:49
660,4,bike,"108,243,31,49",123.5,267.5,2026-02-14T01:05:50
660,5,car,"282,227,66,64",315.0,259.0,2026-02-14T01:05:50
660,6,bus,"114,121,77,62",152.5,152.0,2026-02-14T01:05:50
660,9,bike,"215,186,22,41",226.0,206.5,2026-02-14T01:05:50
660,11,bike,"42,259,51,32",67.5,275.0,2026-02-14T01:05:50
660,12,car,"60,176,59,55",89.5,203.5,2026-02-14T01:05:50
660,14,car,"68,149,41,29",88.5,163.5,2026-02-14T01:05:50
675,5,truck,"275,199,97,93",323.5,245.5,2026-02-14T01:05:50
675,6,bus,"119,122,77,61",157.5,152.5,2026-02-14T01:05:50
675,12,car,"51,180,67,57",84.5,208.5,2026-02-14T01:05:50
675,14,car,"70,152,40,30",90.0,167.0,2026-02-14T01:05:50
690,3,car,"328,260,68,32",362.0,276.0,2026-02-14T01:05:51
690,4,bike,"85,253,38,39",104.0,272.5,2026-02-14T01:05:51
690,6,bus,"123,123,79,63",162.5,154.5,2026-02-14T01:05:51
690,9,bike,"227,200,25,48",239.5,224.0,2026-02-14T01:05:51
690,10,car,"87,131,28,25",101.0,143.5,2026-02-14T01:05:51
690,12,car,"41,184,73,60",77.5,214.0,2026-02-14T01:05:51
690,14,car,"73,156,40,36",93.0,174.0,2026-02-14T01:05:51
705,2,bike,"140,221,22,35",151.0,238.5,2026-02-14T01:05:51
705,6,bus,"128,124,80,66",168.0,157.0,2026-02-14T01:05:51
705,9,bike,"238,235,22,36",249.0,253.0,2026-02-14T01:05:51
705,10,car,"83,133,38,26",102.0,146.0,2026-02-14T01:05:51
705,12,car,"30,187,79,65",69.5,219.5,2026-02-14T01:05:51
705,14,car,"74,155,40,40",94.0,175.0,2026-02-14T01:05:51
720,2,bike,"135,222,22,47",146.0,245.5,2026-02-14T01:05:52
720,3,car,"334,248,112,43",390.0,269.5,2026-02-14T01:05:52
720,6,bus,"135,127,79,66",174.5,160.0,2026-02-14T01:05:52
720,10,truck,"135,126,78,66",174.0,159.0,2026-02-14T01:05:52
720,12,car,"15,191,88,71",59.0,226.5,2026-02-14T01:05:52
720,14,car,"59,154,58,39",88.0,173.5,2026-02-14T01:05:52
735,1,car,"61,152,30,21",76.0,162.5,2026-02-14T01:05:53
735,6,bus,"141,128,79,69",180.5,162.5,2026-02-14T01:05:53
735,10,bus,"168,106,74,71",205.0,141.5,2026-02-14T01:05:53
735,12,car,"0,196,97,75",48.5,233.5,2026-02-14T01:05:53
735,13,car,"79,133,54,36",106.0,151.0,2026-02-14T01:05:53
735,14,car,"78,161,41,35",98.5,178.5,2026-02-14T01:05:53
750,1,car,"60,154,32,21",76.0,164.5,2026-02-14T01:05:53
750,4,bike,"112,244,31,47",127.5,267.5,2026-02-14T01:05:53
750,6,bus,"145,129,80,73",185.0,165.5,2026-02-14T01:05:53
750,12,car,"0,202,87,82",43.5,243.0,2026-02-14T01:05:53
750,14,car,"80,164,37,37",98.5,182.5,2026-02-14T01:05:53
765,1,car,"62,150,37,28",80.5,164.0,2026-02-14T01:05:54
765,6,bus,"151,133,82,75",192.0,170.5,2026-02-14T01:05:54
765,9,bike,"301,190,19,36",310.5,208.0,2026-02-14T01:05:54
765,12,car,"0,208,80,80",40.0,248.0,2026-02-14T01:05:54
765,14,car,"84,165,33,38",100.5,184.0,2026-02-14T01:05:54
780,1,car,"59,150,47,29",82.5,164.5,2026-02-14T01:05:54
780,2,bike,"246,166,26,40",259.0,186.0,2026-02-14T01:05:54
780,6,bus,"155,136,85,78",197.5,175.0,2026-02-14T01:05:54
780,9,bike,"280,198,21,34",290.5,215.0,2026-02-14T01:05:54
780,12,car,"0,216,70,74",35.0,253.0,2026-02-14T01:05:54
780,13,car,"110,140,39,31",129.5,155.5,2026-02-14T01:05:54
780,14,car,"83,166,34,43",100.0,187.5,2026-02-14T01:05:54
795,9,bike,"294,215,18,31",303.0,230.5,2026-02-14T01:05:55
795,12,car,"0,224,58,65",29.0,256.5,2026-02-14T01:05:55
795,13,car,"114,140,40,32",134.0,156.0,2026-02-14T01:05:55
795,14,car,"79,169,38,45",98.0,191.5,2026-02-14T01:05:55
810,1,car,"82,132,30,26",97.0,145.0,2026-02-14T01:05:55
810,2,bike,"269,171,26,53",282.0,197.5,2026-02-14T01:05:55
810,6,truck,"166,140,93,91",212.5,185.5,2026-02-14T01:05:55
810,9,bike,"303,224,22,38",314.0,243.0,2026-02-14T01:05:55
810,12,car,"0,234,43,58",21.5,263.0,2026-02-14T01:05:55
810,13,car,"119,144,42,34",140.0,161.0,2026-02-14T01:05:55
810,14,car,"75,177,40,42",95.0,198.0,2026-02-14T01:05:55
