frame_id,track_id,vehicle_type,bbox,center_x,center_y,timestamp
10,1,car,"104,207,76,59",142.0,236.5,2026-02-18T17:27:17
10,2,car,"336,240,56,61",364.0,270.5,2026-02-18T17:27:17
10,3,car,"377,180,35,39",394.5,199.5,2026-02-18T17:27:17
10,4,car,"259,219,57,53",287.5,245.5,2026-02-18T17:27:17
10,5,car,"237,184,41,35",257.5,201.5,2026-02-18T17:27:17
10,6,car,"303,144,29,24",317.5,156.0,2026-02-18T17:27:17
10,7,car,"149,227,77,66",187.5,260.0,2026-02-18T17:27:17
10,8,bus,"412,136,41,55",432.5,163.5,2026-02-18T17:27:17
10,9,car,"311,181,40,33",331.0,197.5,2026-02-18T17:27:17
20,1,car,"75,223,84,61",117.0,253.5,2026-02-18T17:27:17
20,2,car,"327,252,61,63",357.5,283.5,2026-02-18T17:27:17
20,3,car,"375,183,37,43",393.5,204.5,2026-02-18T17:27:17
20,4,car,"243,231,65,58",275.5,260.0,2026-02-18T17:27:17
20,5,car,"223,185,49,44",247.5,207.0,2026-02-18T17:27:17
20,7,truck,"122,238,87,78",165.5,277.0,2026-02-18T17:27:17
20,8,bus,"413,133,40,58",433.0,162.0,2026-02-18T17:27:17
20,9,car,"305,179,47,43",328.5,200.5,2026-02-18T17:27:17
20,10,truck,"74,225,86,60",117.0,255.0,2026-02-18T17:27:17
30,1,car,"32,243,101,68",82.5,277.0,2026-02-18T17:27:17
30,2,car,"317,269,68,69",351.0,303.5,2026-02-18T17:27:17
30,3,car,"374,188,37,44",392.5,210.0,2026-02-18T17:27:17
30,4,car,"228,242,69,70",262.5,277.0,2026-02-18T17:27:17
30,5,car,"205,196,56,46",233.0,219.0,2026-02-18T17:27:17
30,6,car,"328,159,31,28",343.5,173.0,2026-02-18T17:27:17
30,7,car,"86,263,102,85",137.0,305.5,2026-02-18T17:27:17
30,8,bus,"412,134,41,61",432.5,164.5,2026-02-18T17:27:17
30,9,car,"301,182,49,48",325.5,206.0,2026-02-18T17:27:17
30,10,bus,"0,171,42,78",21.0,210.0,2026-02-18T17:27:17
40,1,car,"0,256,101,87",50.5,299.5,2026-02-18T17:27:17
40,2,car,"306,287,73,72",342.5,323.0,2026-02-18T17:27:17
40,3,car,"370,193,41,43",390.5,214.5,2026-02-18T17:27:17
40,4,car,"206,261,81,77",246.5,299.5,2026-02-18T17:27:17
40,5,car,"189,206,58,53",218.0,232.5,2026-02-18T17:27:17
40,6,car,"323,164,34,36",340.0,182.0,2026-02-18T17:27:17
40,7,car,"42,287,118,71",101.0,322.5,2026-02-18T17:27:17
40,9,car,"293,188,50,48",318.0,212.0,2026-02-18T17:27:17
40,10,bus,"0,158,69,91",34.5,203.5,2026-02-18T17:27:17
50,2,car,"298,310,75,50",335.5,335.0,2026-02-18T17:27:18
50,3,car,"366,199,43,44",387.5,221.0,2026-02-18T17:27:18
50,4,car,"182,278,91,81",227.5,318.5,2026-02-18T17:27:18
50,5,car,"163,221,70,60",198.0,251.0,2026-02-18T17:27:18
50,6,car,"319,167,37,41",337.5,187.5,2026-02-18T17:27:18
50,7,car,"10,318,114,42",67.0,339.0,2026-02-18T17:27:18
50,9,car,"284,191,55,54",311.5,218.0,2026-02-18T17:27:18
50,10,bus,"0,150,93,88",46.5,194.0,2026-02-18T17:27:18
60,2,car,"297,338,68,22",331.0,349.0,2026-02-18T17:27:18
60,3,car,"364,205,44,44",386.0,227.0,2026-02-18T17:27:18
60,4,car,"163,303,94,57",210.0,331.5,2026-02-18T17:27:18
60,5,car,"133,235,83,69",174.5,269.5,2026-02-18T17:27:18
60,6,car,"313,172,39,40",332.5,192.0,2026-02-18T17:27:18
60,8,car,"337,150,32,30",353.0,165.0,2026-02-18T17:27:18
60,9,car,"273,203,58,56",302.0,231.0,2026-02-18T17:27:18
60,10,bus,"5,138,112,79",61.0,177.5,2026-02-18T17:27:18
60,11,car,"189,183,46,36",212.0,201.0,2026-02-18T17:27:18
60,12,car,"289,128,27,19",302.5,137.5,2026-02-18T17:27:18
70,3,car,"362,210,44,46",384.0,233.0,2026-02-18T17:27:18
70,4,car,"154,332,85,28",196.5,346.0,2026-02-18T17:27:18
70,5,car,"98,258,92,79",144.0,297.5,2026-02-18T17:27:18
70,6,car,"307,178,44,44",329.0,200.0,2026-02-18T17:27:18
70,8,car,"306,136,30,31",321.0,151.5,2026-02-18T17:27:18
70,9,car,"272,208,54,63",299.0,239.5,2026-02-18T17:27:18
70,10,truck,"38,136,100,70",88.0,171.0,2026-02-18T17:27:18
70,11,car,"165,189,59,44",194.5,211.0,2026-02-18T17:27:18
70,12,car,"286,129,26,21",299.0,139.5,2026-02-18T17:27:18
70,13,car,"257,163,42,43",278.0,184.5,2026-02-18T17:27:18
80,3,car,"357,218,49,50",381.5,243.0,2026-02-18T17:27:18
80,5,car,"52,279,111,80",107.5,319.0,2026-02-18T17:27:18
80,6,car,"303,183,46,48",326.0,207.0,2026-02-18T17:27:18
80,8,bus,"388,144,65,72",420.5,180.0,2026-02-18T17:27:18
80,9,car,"246,227,59,68",275.5,261.0,2026-02-18T17:27:18
80,10,bus,"75,135,74,57",112.0,163.5,2026-02-18T17:27:18
80,11,car,"141,204,66,47",174.0,227.5,2026-02-18T17:27:18
80,13,car,"243,188,41,32",263.5,204.0,2026-02-18T17:27:18
90,1,car,"0,199,21,34",10.5,216.0,2026-02-18T17:27:18
90,3,car,"354,227,49,49",378.5,251.5,2026-02-18T17:27:18
90,6,car,"295,191,50,49",320.0,215.5,2026-02-18T17:27:18
90,7,car,"8,312,115,47",65.5,335.5,2026-02-18T17:27:18
90,8,bus,"388,146,64,76",420.0,184.0,2026-02-18T17:27:18
90,9,car,"232,232,76,85",270.0,274.5,2026-02-18T17:27:18
90,11,car,"108,219,79,58",147.5,248.0,2026-02-18T17:27:18
90,13,car,"225,192,53,43",251.5,213.5,2026-02-18T17:27:18
100,3,car,"346,235,56,65",374.0,267.5,2026-02-18T17:27:18
100,6,car,"284,199,57,53",312.5,225.5,2026-02-18T17:27:18
